symbol,side,value,price,quantity,timestamp,_exchange,exchange,coin,size,value_usd,liquidated_address,liquidator_address,order_type,avg_price,order_status
,short,,72055.0,,2026-03-15T21:41:42.042310+00:00,hyperliquid,,BTC,0.003,216.165,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xd2ce67ee07131a2b25fc22aea301cc70f331373e,,,
BTC,SHORT,203.04,72257.0,0.00281,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,199.39,71982.0,0.00277,1773610663739,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,195.15,72276.3,0.27,1773610665254,okx,,,,,,,,,
BTC,SHORT,194.77,72135.3,0.27,1773610670002,okx,,,,,,,,,
BTC,SHORT,191.48,72257.0,0.00265,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,186.43,71980.0,0.00259,1773610663739,hyperliquid,hyperliquid,,,,,,,,
,short,,72087.0,,2026-03-15T21:39:49.400267+00:00,hyperliquid,,BTC,0.00249,179.49663,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72087.0,,2026-03-15T21:39:49.967079+00:00,hyperliquid,,BTC,0.00249,179.49663,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72048.0,,2026-03-15T21:42:19.517286+00:00,hyperliquid,,BTC,0.00249,179.39952,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72048.0,,2026-03-15T21:42:20.653680+00:00,hyperliquid,,BTC,0.00249,179.39952,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72042.0,,2026-03-15T21:40:49.355858+00:00,hyperliquid,,BTC,0.00249,179.38458,0xa865bef28b6639122c32001a104db41299e8658a,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72042.0,,2026-03-15T21:40:49.620196+00:00,hyperliquid,,BTC,0.00249,179.38458,0xa865bef28b6639122c32001a104db41299e8658a,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72161.0,,2026-03-15T21:39:19.549656+00:00,hyperliquid,,BTC,0.00248,178.95928,0x7ca165f354e3260e2f8d5a7508cc9dd2fa009235,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72161.0,,2026-03-15T21:39:19.949372+00:00,hyperliquid,,BTC,0.00248,178.95928,0x7ca165f354e3260e2f8d5a7508cc9dd2fa009235,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72113.0,,2026-03-15T21:38:49.493463+00:00,hyperliquid,,BTC,0.00248,178.84024,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72113.0,,2026-03-15T21:38:49.521731+00:00,hyperliquid,,BTC,0.00248,178.84024,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72084.0,,2026-03-15T21:41:20.320132+00:00,hyperliquid,,BTC,0.00248,178.76832,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72084.0,,2026-03-15T21:41:20.860239+00:00,hyperliquid,,BTC,0.00248,178.76832,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72043.0,,2026-03-15T21:40:19.352675+00:00,hyperliquid,,BTC,0.00248,178.66664,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72043.0,,2026-03-15T21:40:19.386951+00:00,hyperliquid,,BTC,0.00248,178.66664,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72031.0,,2026-03-15T21:41:49.265720+00:00,hyperliquid,,BTC,0.00248,178.63688,0xc8264ebc379e26946e7d31ae4746c27182849755,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72031.0,,2026-03-15T21:41:49.524977+00:00,hyperliquid,,BTC,0.00248,178.63688,0xc8264ebc379e26946e7d31ae4746c27182849755,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
BTC,SHORT,175.58,72257.0,0.00243,1773610669880,hyperliquid,hyperliquid,,,,,,,,
,short,,72152.0,,2026-03-15T21:39:14.507927+00:00,hyperliquid,,BTC,0.0021,151.51919999999998,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,72152.0,,2026-03-15T21:39:14.915995+00:00,hyperliquid,,BTC,0.0021,151.51919999999998,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,72050.0,,2026-03-15T21:40:14.457425+00:00,hyperliquid,,BTC,0.0021,151.30499999999998,0xfcf104006bfff47695c1dc21dad3e9de1e72098e,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,72050.0,,2026-03-15T21:40:14.461982+00:00,hyperliquid,,BTC,0.0021,151.30499999999998,0xfcf104006bfff47695c1dc21dad3e9de1e72098e,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,72041.0,,2026-03-15T21:41:44.420269+00:00,hyperliquid,,BTC,0.0021,151.2861,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,72041.0,,2026-03-15T21:41:44.424552+00:00,hyperliquid,,BTC,0.0021,151.2861,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,71982.0,,2026-03-15T21:37:44.382456+00:00,hyperliquid,,BTC,0.0021,151.16219999999998,0xe29d84a6f37858d7f8017be454ee35726511e525,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,71982.0,,2026-03-15T21:37:44.392049+00:00,hyperliquid,,BTC,0.0021,151.16219999999998,0xe29d84a6f37858d7f8017be454ee35726511e525,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,71900.0,,2026-03-15T21:36:44.301269+00:00,hyperliquid,,BTC,0.0021,150.98999999999998,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,71900.0,,2026-03-15T21:36:44.326986+00:00,hyperliquid,,BTC,0.0021,150.98999999999998,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,72120.0,,2026-03-15T21:38:14.345149+00:00,hyperliquid,,BTC,0.00209,150.7308,0xcd82f03d5df801a69af899a7f13263388e1f6274,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,72120.0,,2026-03-15T21:38:14.557431+00:00,hyperliquid,,BTC,0.00209,150.7308,0xcd82f03d5df801a69af899a7f13263388e1f6274,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,72108.0,,2026-03-15T21:38:44.318471+00:00,hyperliquid,,BTC,0.00209,150.70571999999999,0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,72108.0,,2026-03-15T21:38:44.332043+00:00,hyperliquid,,BTC,0.00209,150.70571999999999,0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,72063.0,,2026-03-15T21:41:14.454660+00:00,hyperliquid,,BTC,0.00209,150.61166999999998,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,72063.0,,2026-03-15T21:41:14.464673+00:00,hyperliquid,,BTC,0.00209,150.61166999999998,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,72057.0,,2026-03-15T21:42:14.533133+00:00,hyperliquid,,BTC,0.00209,150.59913,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,72057.0,,2026-03-15T21:42:14.550527+00:00,hyperliquid,,BTC,0.00209,150.59913,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,72046.0,,2026-03-15T21:40:44.278365+00:00,hyperliquid,,BTC,0.00209,150.57613999999998,0x2cc0c3a265ca4e5bc313a9ad249a03a5debdc5f4,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,72046.0,,2026-03-15T21:40:45.025347+00:00,hyperliquid,,BTC,0.00209,150.57613999999998,0x2cc0c3a265ca4e5bc313a9ad249a03a5debdc5f4,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,71959.0,,2026-03-15T21:37:14.359922+00:00,hyperliquid,,BTC,0.00209,150.39431,0xa3652867632777bd42f12561d28bfd2064a11721,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,71959.0,,2026-03-15T21:37:14.451615+00:00,hyperliquid,,BTC,0.00209,150.39431,0xa3652867632777bd42f12561d28bfd2064a11721,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,71949.0,,2026-03-15T21:35:44.479158+00:00,hyperliquid,,BTC,0.00209,150.37340999999998,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,71949.0,,2026-03-15T21:35:44.577707+00:00,hyperliquid,,BTC,0.00209,150.37340999999998,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,71895.0,,2026-03-15T21:36:14.374586+00:00,hyperliquid,,BTC,0.00209,150.26055,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,71895.0,,2026-03-15T21:36:14.453228+00:00,hyperliquid,,BTC,0.00209,150.26055,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
BTC,SHORT,145.01,72503.1,0.002,1773610669944,bybit,,,,,,,,,
BTC,SHORT,144.96,72480.8,0.002,1773610670944,bybit,,,,,,,,,
BTC,SHORT,144.91,72457.5,0.002,1773610670944,bybit,,,,,,,,,
BTC,SHORT,144.88,72441.2,0.002,1773610670444,bybit,,,,,,,,,
BTC,SHORT,144.8528,72426.4,0.002,1773610671496,binance,,,,,,,LIMIT,72174.0,FILLED
BTC,SHORT,144.85,72426.4,0.002,1773610671496,binance,binance,,,,,,,,
BTC,SHORT,144.83,72416.8,0.002,1773610669445,bybit,,,,,,,,,
BTC,SHORT,144.8,72399.7,0.002,1773610669445,bybit,,,,,,,,,
BTC,SHORT,144.74,72372.0,0.002,1773610669445,bybit,,,,,,,,,
BTC,SHORT,144.71,72356.7,0.002,1773610669944,bybit,,,,,,,,,
BTC,SHORT,144.64,72318.5,0.002,1773610659444,bybit,,,,,,,,,
BTC,SHORT,143.96,71980.0,0.002,1773610663739,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,143.6,72161.0,0.00199,1773610673758,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,124.28,72257.0,0.00172,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,115.61,72257.0,0.0016,1773610669880,hyperliquid,hyperliquid,,,,,,,,
,short,,72111.0,,2026-03-15T21:39:44.470054+00:00,hyperliquid,,BTC,0.00156,112.49316,0x52f86e43dabddee24a35227598bf4569fe59034d,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
,short,,72111.0,,2026-03-15T21:39:44.485135+00:00,hyperliquid,,BTC,0.00156,112.49316,0x52f86e43dabddee24a35227598bf4569fe59034d,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,,,
BTC,SHORT,108.28,72184.2,0.15,1773610671288,okx,,,,,,,,,
BTC,SHORT,101.16,72257.0,0.0014,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,100.3,72161.0,0.00139,1773610673758,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,96.1,72257.0,0.00133,1773610669880,hyperliquid,hyperliquid,,,,,,,,
,long,,72114.0,,2026-03-15T21:38:59.094921+00:00,hyperliquid,,BTC,0.00124,89.42136,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,,,
,long,,72114.0,,2026-03-15T21:38:59.140978+00:00,hyperliquid,,BTC,0.00124,89.42136,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,,,
,long,,72084.0,,2026-03-15T21:41:30.399479+00:00,hyperliquid,,BTC,0.00124,89.38416,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72084.0,,2026-03-15T21:41:32.473407+00:00,hyperliquid,,BTC,0.00124,89.38416,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72074.0,,2026-03-15T21:42:29.391668+00:00,hyperliquid,,BTC,0.00124,89.37176,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x09bc1cf4d9f0b59e1425a8fde4d4b1f7d3c9410d,,,
,long,,72057.0,,2026-03-15T21:39:58.634795+00:00,hyperliquid,,BTC,0.00124,89.35068,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x0291639ea7178930475da17b579e1ac2de8faed8,,,
,long,,72057.0,,2026-03-15T21:39:59.141352+00:00,hyperliquid,,BTC,0.00124,89.35068,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x0291639ea7178930475da17b579e1ac2de8faed8,,,
,long,,71942.0,,2026-03-15T21:37:31.365267+00:00,hyperliquid,,BTC,0.00124,89.20808,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x1be5a1135a64783e0494180c0a229b02f3f57973,,,
,long,,71942.0,,2026-03-15T21:37:33.490529+00:00,hyperliquid,,BTC,0.00124,89.20808,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x1be5a1135a64783e0494180c0a229b02f3f57973,,,
,long,,71941.0,,2026-03-15T21:35:30.731434+00:00,hyperliquid,,BTC,0.00124,89.20684,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,,,
,long,,71941.0,,2026-03-15T21:35:32.837062+00:00,hyperliquid,,BTC,0.00124,89.20684,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,,,
,long,,71912.0,,2026-03-15T21:36:30.348271+00:00,hyperliquid,,BTC,0.00124,89.17088,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,,,
,long,,71912.0,,2026-03-15T21:36:30.355502+00:00,hyperliquid,,BTC,0.00124,89.17088,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,,,
,long,,71830.0,,2026-03-15T21:32:58.434375+00:00,hyperliquid,,BTC,0.00124,89.0692,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x13558be785661958932ceac35ba20de187275a42,,,
,long,,71830.0,,2026-03-15T21:33:00.527747+00:00,hyperliquid,,BTC,0.00124,89.0692,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x13558be785661958932ceac35ba20de187275a42,,,
,long,,72162.0,,2026-03-15T21:39:29.288238+00:00,hyperliquid,,BTC,0.00123,88.75926,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,,,
,long,,72162.0,,2026-03-15T21:39:31.386060+00:00,hyperliquid,,BTC,0.00123,88.75926,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,,,
,long,,72135.0,,2026-03-15T21:38:29.779670+00:00,hyperliquid,,BTC,0.00123,88.72605,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x177019594ba3913d416ab1a8f3e5527d4c2b2837,,,
,long,,72135.0,,2026-03-15T21:38:30.857342+00:00,hyperliquid,,BTC,0.00123,88.72605,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x177019594ba3913d416ab1a8f3e5527d4c2b2837,,,
,long,,72119.0,,2026-03-15T21:37:58.788459+00:00,hyperliquid,,BTC,0.00123,88.70636999999999,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xd47c1e51b759cb3754bb045ae57bc05aadcf58c2,,,
,long,,72119.0,,2026-03-15T21:37:59.886679+00:00,hyperliquid,,BTC,0.00123,88.70636999999999,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xd47c1e51b759cb3754bb045ae57bc05aadcf58c2,,,
,long,,72047.0,,2026-03-15T21:40:29.188375+00:00,hyperliquid,,BTC,0.00123,88.61780999999999,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xbc927e87d072dfac3693846a83fa6922cc6c5f2a,,,
,long,,72047.0,,2026-03-15T21:40:30.561643+00:00,hyperliquid,,BTC,0.00123,88.61780999999999,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xbc927e87d072dfac3693846a83fa6922cc6c5f2a,,,
,long,,72043.0,,2026-03-15T21:40:58.364627+00:00,hyperliquid,,BTC,0.00123,88.61289,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,72043.0,,2026-03-15T21:40:58.476665+00:00,hyperliquid,,BTC,0.00123,88.61289,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,72030.0,,2026-03-15T21:42:00.412904+00:00,hyperliquid,,BTC,0.00123,88.5969,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,,,
,long,,72030.0,,2026-03-15T21:42:00.419589+00:00,hyperliquid,,BTC,0.00123,88.5969,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,,,
,long,,71950.0,,2026-03-15T21:35:59.297564+00:00,hyperliquid,,BTC,0.00123,88.49849999999999,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xc26efa8199105d317ad00a2e90bc5ea445a3cf5f,,,
,long,,71950.0,,2026-03-15T21:35:59.359598+00:00,hyperliquid,,BTC,0.00123,88.49849999999999,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xc26efa8199105d317ad00a2e90bc5ea445a3cf5f,,,
,long,,71945.0,,2026-03-15T21:34:28.435348+00:00,hyperliquid,,BTC,0.00123,88.49235,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,,,
,long,,71945.0,,2026-03-15T21:34:31.388093+00:00,hyperliquid,,BTC,0.00123,88.49235,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,,,
,long,,71940.0,,2026-03-15T21:34:59.091621+00:00,hyperliquid,,BTC,0.00123,88.4862,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,,,
,long,,71940.0,,2026-03-15T21:34:59.131216+00:00,hyperliquid,,BTC,0.00123,88.4862,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,,,
,long,,71931.0,,2026-03-15T21:36:58.501015+00:00,hyperliquid,,BTC,0.00123,88.47513,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,long,,71931.0,,2026-03-15T21:36:58.877151+00:00,hyperliquid,,BTC,0.00123,88.47513,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,long,,71891.0,,2026-03-15T21:33:29.353368+00:00,hyperliquid,,BTC,0.00123,88.42593,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xf9109ada2f73c62e9889b45453065f0d99260a2d,,,
,long,,71891.0,,2026-03-15T21:33:32.486683+00:00,hyperliquid,,BTC,0.00123,88.42593,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xf9109ada2f73c62e9889b45453065f0d99260a2d,,,
,long,,71787.0,,2026-03-15T21:32:30.607014+00:00,hyperliquid,,BTC,0.00123,88.29801,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,,,
,long,,71787.0,,2026-03-15T21:32:32.758299+00:00,hyperliquid,,BTC,0.00123,88.29801,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,,,
BTC,SHORT,83.1,72257.0,0.00115,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,72.51,72513.0,0.001,1773610671944,bybit,,,,,,,,,
BTC,SHORT,72.48,72482.5,0.001,1773610670444,bybit,,,,,,,,,
BTC,SHORT,72.45,72447.0,0.001,1773610670944,bybit,,,,,,,,,
BTC,SHORT,72.45,72451.2,0.001,1773610670444,bybit,,,,,,,,,
BTC,SHORT,72.43,72427.0,0.001,1773610670444,bybit,,,,,,,,,
BTC,SHORT,72.42,72421.8,0.001,1773610669445,bybit,,,,,,,,,
BTC,SHORT,72.4,72403.8,0.001,1773610669944,bybit,,,,,,,,,
BTC,SHORT,72.39,72389.1,0.001,1773610669944,bybit,,,,,,,,,
BTC,SHORT,72.38,72378.6,0.001,1773610669445,bybit,,,,,,,,,
BTC,SHORT,72.32,72318.0,0.001,1773610669944,bybit,,,,,,,,,
BTC,SHORT,72.29,72288.8,0.001,1773610669445,bybit,,,,,,,,,
BTC,SHORT,72.17,72168.0,0.001,1773610756476,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,71.98,71983.0,0.001,1773610663739,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,65.75,72257.0,0.00091,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,54.84,72161.0,0.00076,1773610673758,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,53.47,72257.0,0.00074,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,52.55,71982.0,0.00073,1773610663739,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,44.8,72257.0,0.00062,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,43.19,71984.7,0.06,1773610663776,okx,,,,,,,,,
,long,,71916.0,,2026-03-15T21:33:59.420858+00:00,hyperliquid,,BTC,0.00057,40.99212,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,long,,71916.0,,2026-03-15T21:34:00.483012+00:00,hyperliquid,,BTC,0.00057,40.99212,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,short,,72099.0,,2026-03-15T21:38:11.387928+00:00,hyperliquid,,BTC,0.00056,40.37544,0xfeee942a06d2f8012823ccde7bf7bcbcaa29a09f,0xd2ce67ee07131a2b25fc22aea301cc70f331373e,,,
,short,,72099.0,,2026-03-15T21:38:11.413651+00:00,hyperliquid,,BTC,0.00056,40.37544,0xfeee942a06d2f8012823ccde7bf7bcbcaa29a09f,0xd2ce67ee07131a2b25fc22aea301cc70f331373e,,,
BTC,SHORT,37.57,72257.0,0.00052,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,35.27,71979.0,0.00049,1773610660597,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,29.59,72165.0,0.00041,1773610756476,hyperliquid,hyperliquid,,,,,,,,
,short,,71945.0,,2026-03-15T21:37:12.335613+00:00,hyperliquid,,BTC,0.00037,26.61965,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xd2ce67ee07131a2b25fc22aea301cc70f331373e,,,
,short,,71945.0,,2026-03-15T21:37:12.393519+00:00,hyperliquid,,BTC,0.00037,26.61965,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xd2ce67ee07131a2b25fc22aea301cc70f331373e,,,
,short,,72056.0,,2026-03-15T21:41:41.385932+00:00,hyperliquid,,BTC,0.00035,25.2196,0x09230332aa55465fad91eb63e99715ce88086b9c,0xd2ce67ee07131a2b25fc22aea301cc70f331373e,,,
,short,,72056.0,,2026-03-15T21:41:42.041602+00:00,hyperliquid,,BTC,0.00035,25.2196,0x09230332aa55465fad91eb63e99715ce88086b9c,0xd2ce67ee07131a2b25fc22aea301cc70f331373e,,,
,short,,72120.0,,2026-03-15T21:39:42.499592+00:00,hyperliquid,,BTC,0.00028,20.1936,0xc8264ebc379e26946e7d31ae4746c27182849755,0x3819661bfe87018b62c302c128b8fb7cf2958ebc,,,
,short,,72120.0,,2026-03-15T21:39:42.584871+00:00,hyperliquid,,BTC,0.00028,20.1936,0xc8264ebc379e26946e7d31ae4746c27182849755,0x3819661bfe87018b62c302c128b8fb7cf2958ebc,,,
,short,,72047.0,,2026-03-15T21:40:42.342753+00:00,hyperliquid,,BTC,0.00028,20.17316,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x3819661bfe87018b62c302c128b8fb7cf2958ebc,,,
,short,,72047.0,,2026-03-15T21:40:42.364164+00:00,hyperliquid,,BTC,0.00028,20.17316,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x3819661bfe87018b62c302c128b8fb7cf2958ebc,,,
,short,,71934.0,,2026-03-15T21:33:42.327505+00:00,hyperliquid,,BTC,0.00028,20.14152,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,0x3819661bfe87018b62c302c128b8fb7cf2958ebc,,,
,short,,71934.0,,2026-03-15T21:33:42.670319+00:00,hyperliquid,,BTC,0.00028,20.14152,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,0x3819661bfe87018b62c302c128b8fb7cf2958ebc,,,
BTC,SHORT,19.51,72257.0,0.00027,1773610669880,hyperliquid,hyperliquid,,,,,,,,
,short,,71933.0,,2026-03-15T21:35:12.515522+00:00,hyperliquid,,BTC,0.00027,19.42191,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x3819661bfe87018b62c302c128b8fb7cf2958ebc,,,
,short,,71933.0,,2026-03-15T21:35:13.035166+00:00,hyperliquid,,BTC,0.00027,19.42191,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x3819661bfe87018b62c302c128b8fb7cf2958ebc,,,
BTC,SHORT,18.79,72257.0,0.00026,1773610669880,hyperliquid,hyperliquid,,,,,,,,
