timestamp,coin,side,size,price,value_usd,address,pnl,_exchange,symbol,value,quantity,order_type,avg_price,order_status
2026-03-16T08:45:02.319000,BTC,long,0.07568,72889.0,5516.24,0x38a8a6f5...,-78.56,hyperliquid,,,,,,
2026-03-16T08:45:11.290000,BTC,long,0.05419,72873.0,3948.99,0x4097a1b4...,-47.27,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.0521,72856.0,3795.8,0x28960a24...,-51.32,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.04964,72856.0,3616.57,0xb2345d79...,-45.02,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.04735,72856.0,3449.73,0x3e6275cb...,-42.85,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.04151,72856.0,3024.25,0x7e0683c3...,-41.51,hyperliquid,,,,,,
1773650941943,,SHORT,,73448.7,,,,bybit,BTC,2203.46,0.03,,,
2026-03-16T08:44:59.236000,BTC,long,0.02858,72856.0,2082.22,0x4d48ce07...,-26.21,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.02709,72856.0,1973.67,0x46ee9951...,-28.8,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.02698,72856.0,1965.65,0x2f37b076...,-26.17,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.0261,72856.0,1901.54,0x5e303627...,-24.9,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.02486,72856.0,1811.2,0x21c23cc0...,-26.65,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.02485,72856.0,1810.47,0x73f87172...,-23.18,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.02163,72856.0,1575.88,0xdb1e6149...,-20.87,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.01816,72856.0,1323.06,0x65ad25f8...,-18.12,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.01723,72856.0,1255.31,0x658beee7...,-16.32,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.01706,72856.0,1242.92,0x027c1b2d...,-15.51,hyperliquid,,,,,,
1773651078056,,LONG,,72607.5,,,,binance,BTC,1234.3275,0.017,LIMIT,72891.0,FILLED
2026-03-16T08:44:59.236000,BTC,long,0.01569,72856.0,1143.11,0x5d201cbd...,-16.11,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.01357,72856.0,988.66,0x328339a8...,-12.29,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.01125,72856.0,819.63,0x6241d91f...,-12.54,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.01083,72856.0,789.03,0xb8661de9...,-11.58,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.01007,72856.0,733.66,0x4ab4129e...,-10.16,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00938,72856.0,683.39,0x1aaa5935...,-9.21,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00803,72856.0,585.03,0x2bc4d9f8...,-9.48,hyperliquid,,,,,,
2026-03-16T08:45:11.290000,BTC,long,0.00696,72873.0,507.2,0xbe635392...,-6.06,hyperliquid,,,,,,
2026-03-16T08:45:11.290000,BTC,long,0.0059,72873.0,429.95,0x8417efa6...,-5.14,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00541,72856.0,394.15,0x6f9fa325...,-5.43,hyperliquid,,,,,,
1773651076444,,LONG,,72556.3,,,,bybit,BTC,362.78,0.005,,,
2026-03-16T08:44:59.236000,BTC,long,0.00453,72856.0,330.04,0xd74a8a50...,-4.24,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00447,72856.0,325.67,0xda29b1b3...,-4.27,hyperliquid,,,,,,
2026-03-16T08:45:11.290000,BTC,long,0.00391,72873.0,284.93,0xc6494809...,-3.56,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00364,72856.0,265.2,0x654c0a2b...,-3.59,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00342,72856.0,249.17,0xff0c4647...,-3.48,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00327,72856.0,238.24,0xc2910c85...,-3.28,hyperliquid,,,,,,
2026-03-16T08:45:11.290000,BTC,long,0.00312,72873.0,227.36,0x1d6c051f...,-2.71,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00286,72856.0,208.37,0xef8238f7...,-2.75,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00271,72856.0,197.44,0xc5c2b39f...,-2.76,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00233,72856.0,169.75,0xa4b50e1a...,-2.04,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00223,72856.0,162.47,0x6ba43953...,-2.2,hyperliquid,,,,,,
2026-03-16T08:45:11.290000,BTC,long,0.00213,72873.0,155.22,0x7b3f7b40...,-1.98,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00201,72856.0,146.44,0x07179350...,-2.12,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00178,72856.0,129.68,0x94ac9db1...,-1.78,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00112,72856.0,81.6,0x41ccf57c...,-1.07,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00112,72856.0,81.6,0x23411bfe...,-1.14,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00108,72856.0,78.68,0xfdbc683c...,-1.05,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00102,72856.0,74.31,0x12fbaa09...,-0.95,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.0008,72856.0,58.28,0x5a4bf0b1...,-0.73,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00068,72856.0,49.54,0x8d547040...,-0.63,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00061,72856.0,44.44,0xac34512a...,-0.57,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00053,72856.0,38.61,0xdeded10f...,-0.51,hyperliquid,,,,,,
2026-03-16T08:45:11.290000,BTC,long,0.00044,72873.0,32.06,0x0b8092bb...,-0.39,hyperliquid,,,,,,
2026-03-16T08:45:11.290000,BTC,long,0.00027,72873.0,19.68,0x0b8092bb...,-0.24,hyperliquid,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00014,72856.0,10.2,0x60c03ac8...,-0.13,hyperliquid,,,,,,
