symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status,coin,size,value_usd,liquidated_address,liquidator_address,exchange
,short,,72572.0,,2026-03-16T03:20:56.466076+00:00,hyperliquid,,,,BTC,0.00021,15.240120000000001,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0x39a2b5b857a702e95d7f1bd1a66d05a3154c05bc,
,short,,72570.0,,2026-03-16T03:19:26.468263+00:00,hyperliquid,,,,BTC,0.00021,15.239700000000001,0x162cc7c861ebd0c06b3d72319201150482518185,0x39a2b5b857a702e95d7f1bd1a66d05a3154c05bc,
,short,,72570.0,,2026-03-16T03:19:26.475097+00:00,hyperliquid,,,,BTC,0.00021,15.239700000000001,0x162cc7c861ebd0c06b3d72319201150482518185,0x39a2b5b857a702e95d7f1bd1a66d05a3154c05bc,
,short,,72553.0,,2026-03-16T03:20:26.322516+00:00,hyperliquid,,,,BTC,0.00021,15.236130000000001,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x39a2b5b857a702e95d7f1bd1a66d05a3154c05bc,
,short,,72553.0,,2026-03-16T03:20:26.340383+00:00,hyperliquid,,,,BTC,0.00021,15.236130000000001,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x39a2b5b857a702e95d7f1bd1a66d05a3154c05bc,
,short,,72535.0,,2026-03-16T03:17:56.317089+00:00,hyperliquid,,,,BTC,0.00021,15.23235,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,0x39a2b5b857a702e95d7f1bd1a66d05a3154c05bc,
,short,,72535.0,,2026-03-16T03:17:56.336625+00:00,hyperliquid,,,,BTC,0.00021,15.23235,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,0x39a2b5b857a702e95d7f1bd1a66d05a3154c05bc,
,short,,72502.0,,2026-03-16T03:17:26.416056+00:00,hyperliquid,,,,BTC,0.00021,15.225420000000002,0xb3a38662575bdf1541013ce987934dba919851ea,0x39a2b5b857a702e95d7f1bd1a66d05a3154c05bc,
,short,,72502.0,,2026-03-16T03:17:26.433151+00:00,hyperliquid,,,,BTC,0.00021,15.225420000000002,0xb3a38662575bdf1541013ce987934dba919851ea,0x39a2b5b857a702e95d7f1bd1a66d05a3154c05bc,
,short,,72492.0,,2026-03-16T03:14:56.688153+00:00,hyperliquid,,,,BTC,0.00021,15.223320000000001,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0x39a2b5b857a702e95d7f1bd1a66d05a3154c05bc,
,short,,72492.0,,2026-03-16T03:14:56.697649+00:00,hyperliquid,,,,BTC,0.00021,15.223320000000001,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0x39a2b5b857a702e95d7f1bd1a66d05a3154c05bc,
,short,,72468.0,,2026-03-16T03:16:27.299924+00:00,hyperliquid,,,,BTC,0.00021,15.21828,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0x39a2b5b857a702e95d7f1bd1a66d05a3154c05bc,
,short,,72468.0,,2026-03-16T03:16:27.315157+00:00,hyperliquid,,,,BTC,0.00021,15.21828,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0x39a2b5b857a702e95d7f1bd1a66d05a3154c05bc,
,short,,72456.0,,2026-03-16T03:15:26.365283+00:00,hyperliquid,,,,BTC,0.00021,15.215760000000001,0xa62b923a112d50d03e1e096bbd53422490dac104,0x39a2b5b857a702e95d7f1bd1a66d05a3154c05bc,
,short,,72456.0,,2026-03-16T03:15:26.371583+00:00,hyperliquid,,,,BTC,0.00021,15.215760000000001,0xa62b923a112d50d03e1e096bbd53422490dac104,0x39a2b5b857a702e95d7f1bd1a66d05a3154c05bc,
,short,,72456.0,,2026-03-16T03:15:57.189736+00:00,hyperliquid,,,,BTC,0.00021,15.215760000000001,0xb6bfa5b79c1f06d5cf21d21e00f25d8da9fcfdb1,0x39a2b5b857a702e95d7f1bd1a66d05a3154c05bc,
,short,,72456.0,,2026-03-16T03:15:57.195300+00:00,hyperliquid,,,,BTC,0.00021,15.215760000000001,0xb6bfa5b79c1f06d5cf21d21e00f25d8da9fcfdb1,0x39a2b5b857a702e95d7f1bd1a66d05a3154c05bc,
,long,,72576.0,,2026-03-16T03:21:12.686213+00:00,hyperliquid,,,,BTC,0.0002,14.5152,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,72576.0,,2026-03-16T03:21:13.822312+00:00,hyperliquid,,,,BTC,0.0002,14.5152,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,72572.0,,2026-03-16T03:21:12.683506+00:00,hyperliquid,,,,BTC,0.0002,14.5144,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,72572.0,,2026-03-16T03:21:13.819911+00:00,hyperliquid,,,,BTC,0.0002,14.5144,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,72560.0,,2026-03-16T03:18:24.583302+00:00,hyperliquid,,,,BTC,0.0002,14.512,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x12f1932b27bd08e031a9f907a04680f88a1a512d,
,long,,72560.0,,2026-03-16T03:18:26.948353+00:00,hyperliquid,,,,BTC,0.0002,14.512,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x12f1932b27bd08e031a9f907a04680f88a1a512d,
,short,,72461.0,,2026-03-16T03:15:13.564335+00:00,hyperliquid,,,,BTC,0.0002,14.4922,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,
,short,,72461.0,,2026-03-16T03:15:13.894122+00:00,hyperliquid,,,,BTC,0.0002,14.4922,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,
,long,,72791.0,,2026-03-16T03:24:46.516994+00:00,hyperliquid,,,,BTC,0.00019,13.830290000000002,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xb3a38662575bdf1541013ce987934dba919851ea,
,long,,72791.0,,2026-03-16T03:24:48.653413+00:00,hyperliquid,,,,BTC,0.00019,13.830290000000002,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xb3a38662575bdf1541013ce987934dba919851ea,
,long,,72641.0,,2026-03-16T03:23:16.051234+00:00,hyperliquid,,,,BTC,0.00018,13.075380000000001,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xef5fdcefdb38803a654ee9f3539bed8058443d99,
,long,,72641.0,,2026-03-16T03:23:17.079402+00:00,hyperliquid,,,,BTC,0.00018,13.075380000000001,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xef5fdcefdb38803a654ee9f3539bed8058443d99,
,long,,72631.0,,2026-03-16T03:22:38.415771+00:00,hyperliquid,,,,BTC,0.00018,13.073580000000002,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,
,long,,72631.0,,2026-03-16T03:22:38.421211+00:00,hyperliquid,,,,BTC,0.00018,13.073580000000002,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,
,long,,72463.0,,2026-03-16T03:15:38.322710+00:00,hyperliquid,,,,BTC,0.00018,13.04334,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,
,long,,72463.0,,2026-03-16T03:15:38.330679+00:00,hyperliquid,,,,BTC,0.00018,13.04334,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,
,long,,72795.0,,2026-03-16T03:24:45.451141+00:00,hyperliquid,,,,BTC,0.00017,12.375150000000001,0x8c294aeb643f8099f3d15fb47e437edd72df4022,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,72795.0,,2026-03-16T03:24:45.459078+00:00,hyperliquid,,,,BTC,0.00017,12.375150000000001,0x8c294aeb643f8099f3d15fb47e437edd72df4022,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,72794.0,,2026-03-16T03:24:39.514834+00:00,hyperliquid,,,,BTC,0.00017,12.37498,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,
,long,,72794.0,,2026-03-16T03:24:40.086509+00:00,hyperliquid,,,,BTC,0.00017,12.37498,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,
,short,,72760.0,,2026-03-16T03:24:28.482476+00:00,hyperliquid,,,,BTC,0.00017,12.369200000000001,0x4f965bea84add66023e7ef0458111a1a80e50bb7,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,72760.0,,2026-03-16T03:24:28.491965+00:00,hyperliquid,,,,BTC,0.00017,12.369200000000001,0x4f965bea84add66023e7ef0458111a1a80e50bb7,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,long,,72745.0,,2026-03-16T03:23:38.392560+00:00,hyperliquid,,,,BTC,0.00017,12.366650000000002,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,
,long,,72745.0,,2026-03-16T03:23:38.403280+00:00,hyperliquid,,,,BTC,0.00017,12.366650000000002,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,
,short,,72744.0,,2026-03-16T03:23:36.748997+00:00,hyperliquid,,,,BTC,0.00017,12.366480000000001,0xd3943e40080322c21c65d94966d4212331302c92,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,
,short,,72744.0,,2026-03-16T03:23:37.091186+00:00,hyperliquid,,,,BTC,0.00017,12.366480000000001,0xd3943e40080322c21c65d94966d4212331302c92,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,
,short,,72744.0,,2026-03-16T03:23:44.325755+00:00,hyperliquid,,,,BTC,0.00017,12.366480000000001,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f,0xcdb8c631bb1821f5edef83be9423636cf04854a9,
,short,,72744.0,,2026-03-16T03:23:46.576976+00:00,hyperliquid,,,,BTC,0.00017,12.366480000000001,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f,0xcdb8c631bb1821f5edef83be9423636cf04854a9,
,short,,72737.0,,2026-03-16T03:23:34.416983+00:00,hyperliquid,,,,BTC,0.00017,12.365290000000002,0x1ec15e24896f4feb55dd70d22dc3620ae3cc990c,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,72737.0,,2026-03-16T03:23:34.430179+00:00,hyperliquid,,,,BTC,0.00017,12.365290000000002,0x1ec15e24896f4feb55dd70d22dc3620ae3cc990c,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,72737.0,,2026-03-16T03:23:36.747642+00:00,hyperliquid,,,,BTC,0.00017,12.365290000000002,0x1ec15e24896f4feb55dd70d22dc3620ae3cc990c,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,72737.0,,2026-03-16T03:23:37.089812+00:00,hyperliquid,,,,BTC,0.00017,12.365290000000002,0x1ec15e24896f4feb55dd70d22dc3620ae3cc990c,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,long,,72722.0,,2026-03-16T03:24:25.250324+00:00,hyperliquid,,,,BTC,0.00017,12.36274,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,72722.0,,2026-03-16T03:24:25.252623+00:00,hyperliquid,,,,BTC,0.00017,12.36274,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,72722.0,,2026-03-16T03:24:27.489338+00:00,hyperliquid,,,,BTC,0.00017,12.36274,0xa67b7eb1c336804b48317287ada7adb112fc9a76,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,72722.0,,2026-03-16T03:24:27.499731+00:00,hyperliquid,,,,BTC,0.00017,12.36274,0xa67b7eb1c336804b48317287ada7adb112fc9a76,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,short,,72718.0,,2026-03-16T03:24:03.920881+00:00,hyperliquid,,,,BTC,0.00017,12.362060000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x1fe93d103732b397ac69691aff46ea6b6004c635,
,short,,72718.0,,2026-03-16T03:24:04.655345+00:00,hyperliquid,,,,BTC,0.00017,12.362060000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x1fe93d103732b397ac69691aff46ea6b6004c635,
,short,,72717.0,,2026-03-16T03:24:03.921283+00:00,hyperliquid,,,,BTC,0.00017,12.36189,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x1fe93d103732b397ac69691aff46ea6b6004c635,
,short,,72717.0,,2026-03-16T03:24:04.656010+00:00,hyperliquid,,,,BTC,0.00017,12.36189,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x1fe93d103732b397ac69691aff46ea6b6004c635,
,short,,72716.0,,2026-03-16T03:24:03.922079+00:00,hyperliquid,,,,BTC,0.00017,12.36172,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x1fe93d103732b397ac69691aff46ea6b6004c635,
,short,,72716.0,,2026-03-16T03:24:04.656811+00:00,hyperliquid,,,,BTC,0.00017,12.36172,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x1fe93d103732b397ac69691aff46ea6b6004c635,
,short,,72710.0,,2026-03-16T03:24:04.492144+00:00,hyperliquid,,,,BTC,0.00017,12.360700000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,72710.0,,2026-03-16T03:24:04.658439+00:00,hyperliquid,,,,BTC,0.00017,12.360700000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,72709.0,,2026-03-16T03:24:04.658786+00:00,hyperliquid,,,,BTC,0.00017,12.36053,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,72709.0,,2026-03-16T03:24:04.671762+00:00,hyperliquid,,,,BTC,0.00017,12.36053,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,long,,72701.0,,2026-03-16T03:24:08.425444+00:00,hyperliquid,,,,BTC,0.00017,12.35917,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0x67c932d63e70c450d30000ecf12cf59cdee76f7a,
,long,,72701.0,,2026-03-16T03:24:08.808619+00:00,hyperliquid,,,,BTC,0.00017,12.35917,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0x67c932d63e70c450d30000ecf12cf59cdee76f7a,
,short,,72700.0,,2026-03-16T03:24:06.333051+00:00,hyperliquid,,,,BTC,0.00017,12.359000000000002,0x31dea2516beee92135b96f464eeec3cf292a13f2,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,
,short,,72700.0,,2026-03-16T03:24:06.345823+00:00,hyperliquid,,,,BTC,0.00017,12.359000000000002,0x31dea2516beee92135b96f464eeec3cf292a13f2,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,
,short,,72700.0,,2026-03-16T03:24:14.395243+00:00,hyperliquid,,,,BTC,0.00017,12.359000000000002,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xcdb8c631bb1821f5edef83be9423636cf04854a9,
,short,,72700.0,,2026-03-16T03:24:15.263958+00:00,hyperliquid,,,,BTC,0.00017,12.359000000000002,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xcdb8c631bb1821f5edef83be9423636cf04854a9,
,short,,72695.0,,2026-03-16T03:23:28.914661+00:00,hyperliquid,,,,BTC,0.00017,12.35815,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,72695.0,,2026-03-16T03:23:28.916759+00:00,hyperliquid,,,,BTC,0.00017,12.35815,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,long,,72689.0,,2026-03-16T03:23:24.421407+00:00,hyperliquid,,,,BTC,0.00017,12.357130000000002,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xc55c42c249f00c74dd9b80597395f2e3bd6216bf,
,long,,72689.0,,2026-03-16T03:23:24.421881+00:00,hyperliquid,,,,BTC,0.00017,12.357130000000002,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb66fc877be94fbfeca916d21430f6e0eb8b34d31,
,long,,72689.0,,2026-03-16T03:23:24.437966+00:00,hyperliquid,,,,BTC,0.00017,12.357130000000002,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xc55c42c249f00c74dd9b80597395f2e3bd6216bf,
,long,,72689.0,,2026-03-16T03:23:24.444933+00:00,hyperliquid,,,,BTC,0.00017,12.357130000000002,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb66fc877be94fbfeca916d21430f6e0eb8b34d31,
,long,,72678.0,,2026-03-16T03:21:40.816860+00:00,hyperliquid,,,,BTC,0.00017,12.355260000000001,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,72678.0,,2026-03-16T03:21:43.352851+00:00,hyperliquid,,,,BTC,0.00017,12.355260000000001,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,short,,72678.0,,2026-03-16T03:21:44.493558+00:00,hyperliquid,,,,BTC,0.00017,12.355260000000001,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0xcdb8c631bb1821f5edef83be9423636cf04854a9,
,short,,72678.0,,2026-03-16T03:21:44.502285+00:00,hyperliquid,,,,BTC,0.00017,12.355260000000001,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0xcdb8c631bb1821f5edef83be9423636cf04854a9,
,long,,72670.0,,2026-03-16T03:21:39.096781+00:00,hyperliquid,,,,BTC,0.00017,12.353900000000001,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0x31dea2516beee92135b96f464eeec3cf292a13f2,
,long,,72670.0,,2026-03-16T03:21:39.421760+00:00,hyperliquid,,,,BTC,0.00017,12.353900000000001,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0x31dea2516beee92135b96f464eeec3cf292a13f2,
,short,,72664.0,,2026-03-16T03:21:59.582522+00:00,hyperliquid,,,,BTC,0.00017,12.35288,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,72664.0,,2026-03-16T03:21:59.608533+00:00,hyperliquid,,,,BTC,0.00017,12.35288,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,72663.0,,2026-03-16T03:21:34.383505+00:00,hyperliquid,,,,BTC,0.00017,12.35271,0x31dea2516beee92135b96f464eeec3cf292a13f2,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,72663.0,,2026-03-16T03:21:34.388641+00:00,hyperliquid,,,,BTC,0.00017,12.35271,0x31dea2516beee92135b96f464eeec3cf292a13f2,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,72663.0,,2026-03-16T03:21:35.914249+00:00,hyperliquid,,,,BTC,0.00017,12.35271,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,72663.0,,2026-03-16T03:21:35.920551+00:00,hyperliquid,,,,BTC,0.00017,12.35271,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,72663.0,,2026-03-16T03:21:36.518247+00:00,hyperliquid,,,,BTC,0.00017,12.35271,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,
,short,,72663.0,,2026-03-16T03:21:36.529517+00:00,hyperliquid,,,,BTC,0.00017,12.35271,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,
,long,,72662.0,,2026-03-16T03:22:08.438621+00:00,hyperliquid,,,,BTC,0.00017,12.352540000000001,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0x13558be785661958932ceac35ba20de187275a42,
,long,,72662.0,,2026-03-16T03:22:08.448726+00:00,hyperliquid,,,,BTC,0.00017,12.352540000000001,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0x13558be785661958932ceac35ba20de187275a42,
,short,,72661.0,,2026-03-16T03:22:04.445577+00:00,hyperliquid,,,,BTC,0.00017,12.35237,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,72661.0,,2026-03-16T03:22:04.450917+00:00,hyperliquid,,,,BTC,0.00017,12.35237,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,72661.0,,2026-03-16T03:22:06.957995+00:00,hyperliquid,,,,BTC,0.00017,12.35237,0x31ca8395cf837de08b24da3f660e77761dfb974b,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,
,short,,72661.0,,2026-03-16T03:22:07.220592+00:00,hyperliquid,,,,BTC,0.00017,12.35237,0x31ca8395cf837de08b24da3f660e77761dfb974b,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,
,short,,72661.0,,2026-03-16T03:22:14.264556+00:00,hyperliquid,,,,BTC,0.00017,12.35237,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f,0xcdb8c631bb1821f5edef83be9423636cf04854a9,
,short,,72661.0,,2026-03-16T03:22:16.437413+00:00,hyperliquid,,,,BTC,0.00017,12.35237,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f,0xcdb8c631bb1821f5edef83be9423636cf04854a9,
,short,,72657.0,,2026-03-16T03:21:28.803526+00:00,hyperliquid,,,,BTC,0.00017,12.351690000000001,0x9266865bb6afb4c4f618544dd3b8c970f17aa664,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,72657.0,,2026-03-16T03:21:31.111596+00:00,hyperliquid,,,,BTC,0.00017,12.351690000000001,0x9266865bb6afb4c4f618544dd3b8c970f17aa664,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,72647.0,,2026-03-16T03:22:28.458661+00:00,hyperliquid,,,,BTC,0.00017,12.34999,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,72647.0,,2026-03-16T03:22:28.469462+00:00,hyperliquid,,,,BTC,0.00017,12.34999,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,long,,72641.0,,2026-03-16T03:23:16.050850+00:00,hyperliquid,,,,BTC,0.00017,12.348970000000001,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,72641.0,,2026-03-16T03:23:17.078991+00:00,hyperliquid,,,,BTC,0.00017,12.348970000000001,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,72640.0,,2026-03-16T03:23:16.050478+00:00,hyperliquid,,,,BTC,0.00017,12.3488,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,72640.0,,2026-03-16T03:23:17.078404+00:00,hyperliquid,,,,BTC,0.00017,12.3488,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,72639.0,,2026-03-16T03:23:09.135828+00:00,hyperliquid,,,,BTC,0.00017,12.348630000000002,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0xe92cdf7b804a836a71219cda2b00274d57ac030f,
,long,,72639.0,,2026-03-16T03:23:09.680536+00:00,hyperliquid,,,,BTC,0.00017,12.348630000000002,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0xe92cdf7b804a836a71219cda2b00274d57ac030f,
,short,,72638.0,,2026-03-16T03:23:05.112108+00:00,hyperliquid,,,,BTC,0.00017,12.348460000000001,0x0291639ea7178930475da17b579e1ac2de8faed8,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,72638.0,,2026-03-16T03:23:05.120815+00:00,hyperliquid,,,,BTC,0.00017,12.348460000000001,0x0291639ea7178930475da17b579e1ac2de8faed8,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,72638.0,,2026-03-16T03:23:06.424054+00:00,hyperliquid,,,,BTC,0.00017,12.348460000000001,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,
,short,,72638.0,,2026-03-16T03:23:06.584282+00:00,hyperliquid,,,,BTC,0.00017,12.348460000000001,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,
,short,,72638.0,,2026-03-16T03:23:15.010165+00:00,hyperliquid,,,,BTC,0.00017,12.348460000000001,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0xcdb8c631bb1821f5edef83be9423636cf04854a9,
,short,,72638.0,,2026-03-16T03:23:16.048945+00:00,hyperliquid,,,,BTC,0.00017,12.348460000000001,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0xcdb8c631bb1821f5edef83be9423636cf04854a9,
,short,,72628.0,,2026-03-16T03:22:44.823054+00:00,hyperliquid,,,,BTC,0.00017,12.346760000000002,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,
,short,,72628.0,,2026-03-16T03:22:44.835188+00:00,hyperliquid,,,,BTC,0.00017,12.346760000000002,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,
,short,,72627.0,,2026-03-16T03:22:44.823670+00:00,hyperliquid,,,,BTC,0.00017,12.34659,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,
,short,,72627.0,,2026-03-16T03:22:44.835923+00:00,hyperliquid,,,,BTC,0.00017,12.34659,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,
,short,,72625.0,,2026-03-16T03:22:58.344977+00:00,hyperliquid,,,,BTC,0.00017,12.346250000000001,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,72625.0,,2026-03-16T03:22:58.348516+00:00,hyperliquid,,,,BTC,0.00017,12.346250000000001,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,long,,72621.0,,2026-03-16T03:21:15.925346+00:00,hyperliquid,,,,BTC,0.00017,12.34557,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xc0fc75ae9c1a2679e738ec14144f7d95b156dd86,
