symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,liquidated_address,liquidator_address,exchange
,short,,71630.0,,2026-03-15T20:36:05.884460+00:00,hyperliquid,BTC,0.00017,12.177100000000001,0x0ddcec3c593a9f577c888a6c9e56e8b0f5fcd048,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71630.0,,2026-03-15T20:36:05.885095+00:00,hyperliquid,BTC,0.00017,12.177100000000001,0x0ddcec3c593a9f577c888a6c9e56e8b0f5fcd048,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71630.0,,2026-03-15T20:36:35.788075+00:00,hyperliquid,BTC,0.00017,12.177100000000001,0x0ddcec3c593a9f577c888a6c9e56e8b0f5fcd048,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71630.0,,2026-03-15T20:36:36.812936+00:00,hyperliquid,BTC,0.00017,12.177100000000001,0x0ddcec3c593a9f577c888a6c9e56e8b0f5fcd048,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,long,,71629.0,,2026-03-15T20:32:57.611941+00:00,hyperliquid,BTC,0.00017,12.17693,0xa67b7eb1c336804b48317287ada7adb112fc9a76,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71629.0,,2026-03-15T20:32:57.975515+00:00,hyperliquid,BTC,0.00017,12.17693,0xa67b7eb1c336804b48317287ada7adb112fc9a76,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71628.0,,2026-03-15T20:32:57.611630+00:00,hyperliquid,BTC,0.00017,12.176760000000002,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71628.0,,2026-03-15T20:32:57.975110+00:00,hyperliquid,BTC,0.00017,12.176760000000002,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,short,,71628.0,,2026-03-15T20:33:28.359703+00:00,hyperliquid,BTC,0.00017,12.176760000000002,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71628.0,,2026-03-15T20:33:28.371024+00:00,hyperliquid,BTC,0.00017,12.176760000000002,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71627.0,,2026-03-15T20:36:49.437758+00:00,hyperliquid,BTC,0.00017,12.176590000000001,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71627.0,,2026-03-15T20:36:49.468234+00:00,hyperliquid,BTC,0.00017,12.176590000000001,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71622.0,,2026-03-15T20:35:19.385386+00:00,hyperliquid,BTC,0.00017,12.175740000000001,0xb3a38662575bdf1541013ce987934dba919851ea,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71622.0,,2026-03-15T20:35:19.413514+00:00,hyperliquid,BTC,0.00017,12.175740000000001,0xb3a38662575bdf1541013ce987934dba919851ea,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71620.0,,2026-03-15T20:31:58.822221+00:00,hyperliquid,BTC,0.00017,12.175400000000002,0xa62b923a112d50d03e1e096bbd53422490dac104,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71620.0,,2026-03-15T20:31:59.471704+00:00,hyperliquid,BTC,0.00017,12.175400000000002,0xa62b923a112d50d03e1e096bbd53422490dac104,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71620.0,,2026-03-15T20:33:34.329775+00:00,hyperliquid,BTC,0.00017,12.175400000000002,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71620.0,,2026-03-15T20:33:34.330243+00:00,hyperliquid,BTC,0.00017,12.175400000000002,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71620.0,,2026-03-15T20:33:34.949970+00:00,hyperliquid,BTC,0.00017,12.175400000000002,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71620.0,,2026-03-15T20:33:34.950505+00:00,hyperliquid,BTC,0.00017,12.175400000000002,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71618.0,,2026-03-15T20:35:28.353663+00:00,hyperliquid,BTC,0.00017,12.17506,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71618.0,,2026-03-15T20:35:28.575791+00:00,hyperliquid,BTC,0.00017,12.17506,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71618.0,,2026-03-15T20:35:34.374086+00:00,hyperliquid,BTC,0.00017,12.17506,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71618.0,,2026-03-15T20:35:36.999368+00:00,hyperliquid,BTC,0.00017,12.17506,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71618.0,,2026-03-15T20:35:36.999973+00:00,hyperliquid,BTC,0.00017,12.17506,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71618.0,,2026-03-15T20:35:37.005114+00:00,hyperliquid,BTC,0.00017,12.17506,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,long,,71614.0,,2026-03-15T20:31:40.402312+00:00,hyperliquid,BTC,0.00017,12.174380000000001,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x4f965bea84add66023e7ef0458111a1a80e50bb7,
,long,,71614.0,,2026-03-15T20:31:43.270579+00:00,hyperliquid,BTC,0.00017,12.174380000000001,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x4f965bea84add66023e7ef0458111a1a80e50bb7,
,short,,71613.0,,2026-03-15T20:31:49.596300+00:00,hyperliquid,BTC,0.00017,12.17421,0x31ca8395cf837de08b24da3f660e77761dfb974b,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71613.0,,2026-03-15T20:31:49.692694+00:00,hyperliquid,BTC,0.00017,12.17421,0x31ca8395cf837de08b24da3f660e77761dfb974b,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,long,,71612.0,,2026-03-15T20:33:40.399213+00:00,hyperliquid,BTC,0.00017,12.174040000000002,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,
,long,,71612.0,,2026-03-15T20:33:41.451949+00:00,hyperliquid,BTC,0.00017,12.174040000000002,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,
,short,,71609.0,,2026-03-15T20:32:04.766817+00:00,hyperliquid,BTC,0.00017,12.173530000000001,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71609.0,,2026-03-15T20:32:04.767215+00:00,hyperliquid,BTC,0.00017,12.173530000000001,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71609.0,,2026-03-15T20:32:05.840815+00:00,hyperliquid,BTC,0.00017,12.173530000000001,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71609.0,,2026-03-15T20:32:05.841616+00:00,hyperliquid,BTC,0.00017,12.173530000000001,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71609.0,,2026-03-15T20:32:19.724183+00:00,hyperliquid,BTC,0.00017,12.173530000000001,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71609.0,,2026-03-15T20:32:19.747187+00:00,hyperliquid,BTC,0.00017,12.173530000000001,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71608.0,,2026-03-15T20:35:06.797050+00:00,hyperliquid,BTC,0.00017,12.17336,0xb3a38662575bdf1541013ce987934dba919851ea,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71608.0,,2026-03-15T20:35:07.852969+00:00,hyperliquid,BTC,0.00017,12.17336,0xb3a38662575bdf1541013ce987934dba919851ea,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71597.0,,2026-03-15T20:34:58.400463+00:00,hyperliquid,BTC,0.00017,12.17149,0xb3a38662575bdf1541013ce987934dba919851ea,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71597.0,,2026-03-15T20:34:58.407329+00:00,hyperliquid,BTC,0.00017,12.17149,0xb3a38662575bdf1541013ce987934dba919851ea,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71596.0,,2026-03-15T20:32:50.043748+00:00,hyperliquid,BTC,0.00017,12.171320000000001,0x2df8f8d2468f23885609b868d3c6398a1b16f43d,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71596.0,,2026-03-15T20:32:50.081592+00:00,hyperliquid,BTC,0.00017,12.171320000000001,0x2df8f8d2468f23885609b868d3c6398a1b16f43d,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71591.0,,2026-03-15T20:33:49.363953+00:00,hyperliquid,BTC,0.00017,12.170470000000002,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71591.0,,2026-03-15T20:33:50.665127+00:00,hyperliquid,BTC,0.00017,12.170470000000002,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71591.0,,2026-03-15T20:33:58.366036+00:00,hyperliquid,BTC,0.00017,12.170470000000002,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71591.0,,2026-03-15T20:33:58.696939+00:00,hyperliquid,BTC,0.00017,12.170470000000002,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71591.0,,2026-03-15T20:34:04.337788+00:00,hyperliquid,BTC,0.00017,12.170470000000002,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71591.0,,2026-03-15T20:34:05.621450+00:00,hyperliquid,BTC,0.00017,12.170470000000002,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71591.0,,2026-03-15T20:34:05.621869+00:00,hyperliquid,BTC,0.00017,12.170470000000002,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71591.0,,2026-03-15T20:34:08.499030+00:00,hyperliquid,BTC,0.00017,12.170470000000002,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71591.0,,2026-03-15T20:34:49.359051+00:00,hyperliquid,BTC,0.00017,12.170470000000002,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71591.0,,2026-03-15T20:34:49.463366+00:00,hyperliquid,BTC,0.00017,12.170470000000002,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71589.0,,2026-03-15T20:32:28.834349+00:00,hyperliquid,BTC,0.00017,12.17013,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71589.0,,2026-03-15T20:32:28.929170+00:00,hyperliquid,BTC,0.00017,12.17013,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,long,,71588.0,,2026-03-15T20:34:40.615845+00:00,hyperliquid,BTC,0.00017,12.169960000000001,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,
,long,,71588.0,,2026-03-15T20:34:42.672879+00:00,hyperliquid,BTC,0.00017,12.169960000000001,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,
,short,,71587.0,,2026-03-15T20:32:35.717876+00:00,hyperliquid,BTC,0.00017,12.16979,0xfcf104006bfff47695c1dc21dad3e9de1e72098e,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71587.0,,2026-03-15T20:32:35.718364+00:00,hyperliquid,BTC,0.00017,12.16979,0xfcf104006bfff47695c1dc21dad3e9de1e72098e,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71587.0,,2026-03-15T20:32:36.309467+00:00,hyperliquid,BTC,0.00017,12.16979,0xfcf104006bfff47695c1dc21dad3e9de1e72098e,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71587.0,,2026-03-15T20:32:36.310095+00:00,hyperliquid,BTC,0.00017,12.16979,0xfcf104006bfff47695c1dc21dad3e9de1e72098e,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71587.0,,2026-03-15T20:34:34.336153+00:00,hyperliquid,BTC,0.00017,12.16979,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71587.0,,2026-03-15T20:34:34.406961+00:00,hyperliquid,BTC,0.00017,12.16979,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71587.0,,2026-03-15T20:34:35.666553+00:00,hyperliquid,BTC,0.00017,12.16979,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71587.0,,2026-03-15T20:34:38.567993+00:00,hyperliquid,BTC,0.00017,12.16979,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71587.0,,2026-03-15T20:34:40.313553+00:00,hyperliquid,BTC,0.00017,12.16979,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,
,short,,71587.0,,2026-03-15T20:34:40.614696+00:00,hyperliquid,BTC,0.00017,12.16979,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,
,long,,71586.0,,2026-03-15T20:32:42.550504+00:00,hyperliquid,BTC,0.00017,12.16962,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x35c3bbd9db12d846ded8430cfb80cf3378fa8c90,
,long,,71586.0,,2026-03-15T20:32:43.655939+00:00,hyperliquid,BTC,0.00017,12.16962,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x35c3bbd9db12d846ded8430cfb80cf3378fa8c90,
,long,,71573.0,,2026-03-15T20:30:40.476548+00:00,hyperliquid,BTC,0.00017,12.16741,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71573.0,,2026-03-15T20:30:42.571849+00:00,hyperliquid,BTC,0.00017,12.16741,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,short,,71565.0,,2026-03-15T20:30:34.696443+00:00,hyperliquid,BTC,0.00017,12.16605,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71565.0,,2026-03-15T20:30:34.697160+00:00,hyperliquid,BTC,0.00017,12.16605,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71565.0,,2026-03-15T20:30:34.710850+00:00,hyperliquid,BTC,0.00017,12.16605,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71565.0,,2026-03-15T20:30:34.711532+00:00,hyperliquid,BTC,0.00017,12.16605,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71508.0,,2026-03-15T20:30:28.489477+00:00,hyperliquid,BTC,0.00017,12.156360000000001,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71508.0,,2026-03-15T20:30:28.565139+00:00,hyperliquid,BTC,0.00017,12.156360000000001,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,long,,71500.0,,2026-03-15T20:30:26.412135+00:00,hyperliquid,BTC,0.00017,12.155000000000001,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71500.0,,2026-03-15T20:30:26.436917+00:00,hyperliquid,BTC,0.00017,12.155000000000001,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,short,,71493.0,,2026-03-15T20:30:19.648790+00:00,hyperliquid,BTC,0.00017,12.15381,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71493.0,,2026-03-15T20:30:19.717726+00:00,hyperliquid,BTC,0.00017,12.15381,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71480.0,,2026-03-15T20:30:05.520750+00:00,hyperliquid,BTC,0.00017,12.1516,0x588432f54227364caf999a6df88dbf86a90f4772,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71480.0,,2026-03-15T20:30:05.523381+00:00,hyperliquid,BTC,0.00017,12.1516,0x588432f54227364caf999a6df88dbf86a90f4772,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71480.0,,2026-03-15T20:30:06.520536+00:00,hyperliquid,BTC,0.00017,12.1516,0x588432f54227364caf999a6df88dbf86a90f4772,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71480.0,,2026-03-15T20:30:06.521100+00:00,hyperliquid,BTC,0.00017,12.1516,0x588432f54227364caf999a6df88dbf86a90f4772,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71441.0,,2026-03-15T20:29:59.701739+00:00,hyperliquid,BTC,0.00017,12.14497,0xb3a38662575bdf1541013ce987934dba919851ea,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71441.0,,2026-03-15T20:30:00.266853+00:00,hyperliquid,BTC,0.00017,12.14497,0xb3a38662575bdf1541013ce987934dba919851ea,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,long,,71434.0,,2026-03-15T20:29:42.058633+00:00,hyperliquid,BTC,0.00017,12.143780000000001,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x010461c14e146ac35fe42271bdc1134ee31c703a,
,long,,71434.0,,2026-03-15T20:29:44.110060+00:00,hyperliquid,BTC,0.00017,12.143780000000001,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x010461c14e146ac35fe42271bdc1134ee31c703a,
,short,,71419.0,,2026-03-15T20:29:34.540045+00:00,hyperliquid,BTC,0.00017,12.14123,0xc6d7fdfbcb55d6cad6570c5838de394d2aa24015,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71419.0,,2026-03-15T20:29:35.994390+00:00,hyperliquid,BTC,0.00017,12.14123,0xc6d7fdfbcb55d6cad6570c5838de394d2aa24015,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71419.0,,2026-03-15T20:29:35.995029+00:00,hyperliquid,BTC,0.00017,12.14123,0xc6d7fdfbcb55d6cad6570c5838de394d2aa24015,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71419.0,,2026-03-15T20:29:38.900910+00:00,hyperliquid,BTC,0.00017,12.14123,0xc6d7fdfbcb55d6cad6570c5838de394d2aa24015,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71417.0,,2026-03-15T20:29:29.148364+00:00,hyperliquid,BTC,0.00017,12.14089,0xb3a38662575bdf1541013ce987934dba919851ea,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71417.0,,2026-03-15T20:29:29.166288+00:00,hyperliquid,BTC,0.00017,12.14089,0xb3a38662575bdf1541013ce987934dba919851ea,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71415.0,,2026-03-15T20:29:19.386481+00:00,hyperliquid,BTC,0.00017,12.140550000000001,0x2cb562384765bea1612ceb60007e315f904fbe86,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71415.0,,2026-03-15T20:29:19.409528+00:00,hyperliquid,BTC,0.00017,12.140550000000001,0x2cb562384765bea1612ceb60007e315f904fbe86,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,long,,71747.0,,2026-03-15T20:37:59.160991+00:00,hyperliquid,BTC,0.00016,11.47952,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x6db62042fc9b2b3b4af299a2fdeca1bdf9edf537,
,long,,71747.0,,2026-03-15T20:38:02.094214+00:00,hyperliquid,BTC,0.00016,11.47952,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x6db62042fc9b2b3b4af299a2fdeca1bdf9edf537,
,long,,71743.0,,2026-03-15T20:37:57.429014+00:00,hyperliquid,BTC,0.00016,11.47888,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,
,long,,71743.0,,2026-03-15T20:37:57.431326+00:00,hyperliquid,BTC,0.00016,11.47888,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,
,long,,71737.0,,2026-03-15T20:38:29.045839+00:00,hyperliquid,BTC,0.00016,11.477920000000001,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,
,long,,71737.0,,2026-03-15T20:38:29.661941+00:00,hyperliquid,BTC,0.00016,11.477920000000001,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,
,long,,71730.0,,2026-03-15T20:38:59.618881+00:00,hyperliquid,BTC,0.00016,11.4768,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xf36c562be0598b8ce109998b6aa2d53ffcd8316b,
,long,,71730.0,,2026-03-15T20:39:02.541494+00:00,hyperliquid,BTC,0.00016,11.4768,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xf36c562be0598b8ce109998b6aa2d53ffcd8316b,
,short,,71727.0,,2026-03-15T20:37:49.387556+00:00,hyperliquid,BTC,0.00016,11.476320000000001,0x1dd4af3383fce2ee4a40d9fb6766cbfcce2ddbce,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71727.0,,2026-03-15T20:37:49.928930+00:00,hyperliquid,BTC,0.00016,11.476320000000001,0x1dd4af3383fce2ee4a40d9fb6766cbfcce2ddbce,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,long,,71723.0,,2026-03-15T20:38:57.380606+00:00,hyperliquid,BTC,0.00016,11.47568,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,
,long,,71723.0,,2026-03-15T20:38:57.458705+00:00,hyperliquid,BTC,0.00016,11.47568,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,
,long,,71660.0,,2026-03-15T20:30:58.063158+00:00,hyperliquid,BTC,0.00016,11.4656,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,
,long,,71660.0,,2026-03-15T20:30:58.517824+00:00,hyperliquid,BTC,0.00016,11.4656,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,
,long,,71660.0,,2026-03-15T20:30:58.609901+00:00,hyperliquid,BTC,0.00016,11.4656,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,
,long,,71660.0,,2026-03-15T20:30:58.610536+00:00,hyperliquid,BTC,0.00016,11.4656,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,
,long,,71660.0,,2026-03-15T20:37:28.194715+00:00,hyperliquid,BTC,0.00016,11.4656,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xdfd50d93227ad4f896e1ed00c75aa422950a4a51,
,long,,71660.0,,2026-03-15T20:37:28.814571+00:00,hyperliquid,BTC,0.00016,11.4656,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xdfd50d93227ad4f896e1ed00c75aa422950a4a51,
,long,,71660.0,,2026-03-15T20:37:28.833302+00:00,hyperliquid,BTC,0.00016,11.4656,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xdfd50d93227ad4f896e1ed00c75aa422950a4a51,
,long,,71660.0,,2026-03-15T20:37:31.290496+00:00,hyperliquid,BTC,0.00016,11.4656,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xdfd50d93227ad4f896e1ed00c75aa422950a4a51,
,long,,71652.0,,2026-03-15T20:31:27.348531+00:00,hyperliquid,BTC,0.00016,11.46432,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xb668858ff53322d5511651a2cd92391eb5d60ee3,
,long,,71652.0,,2026-03-15T20:31:27.371333+00:00,hyperliquid,BTC,0.00016,11.46432,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xb668858ff53322d5511651a2cd92391eb5d60ee3,
,long,,71652.0,,2026-03-15T20:31:30.168487+00:00,hyperliquid,BTC,0.00016,11.46432,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xb668858ff53322d5511651a2cd92391eb5d60ee3,
,long,,71652.0,,2026-03-15T20:31:30.176407+00:00,hyperliquid,BTC,0.00016,11.46432,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xb668858ff53322d5511651a2cd92391eb5d60ee3,
,long,,71650.0,,2026-03-15T20:36:58.215762+00:00,hyperliquid,BTC,0.00016,11.464,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x1cc2c6c3f3e3ecae0b4217bbcf5e16b69465e7c1,
