symbol,side,value,price,quantity,timestamp,_exchange,exchange,coin,size,value_usd,liquidated_address,liquidator_address
,short,,73545.0,,2026-03-16T12:14:29.669655+00:00,hyperliquid,,BTC,0.00024,17.6508,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73545.0,,2026-03-16T12:14:29.949937+00:00,hyperliquid,,BTC,0.00024,17.6508,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73524.0,,2026-03-16T12:15:28.649027+00:00,hyperliquid,,BTC,0.00024,17.64576,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73524.0,,2026-03-16T12:15:28.669876+00:00,hyperliquid,,BTC,0.00024,17.64576,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73473.0,,2026-03-16T12:16:58.985579+00:00,hyperliquid,,BTC,0.00024,17.63352,0x13558be785661958932ceac35ba20de187275a42,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73473.0,,2026-03-16T12:16:58.987529+00:00,hyperliquid,,BTC,0.00024,17.63352,0x13558be785661958932ceac35ba20de187275a42,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73426.0,,2026-03-16T12:11:29.235243+00:00,hyperliquid,,BTC,0.00024,17.62224,0x13558be785661958932ceac35ba20de187275a42,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73426.0,,2026-03-16T12:11:29.245287+00:00,hyperliquid,,BTC,0.00024,17.62224,0x13558be785661958932ceac35ba20de187275a42,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73698.0,,2026-03-16T12:20:58.894981+00:00,hyperliquid,,BTC,0.00023,16.95054,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73698.0,,2026-03-16T12:20:58.899599+00:00,hyperliquid,,BTC,0.00023,16.95054,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73568.0,,2026-03-16T12:15:00.343013+00:00,hyperliquid,,BTC,0.00023,16.92064,0xe29d84a6f37858d7f8017be454ee35726511e525,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73568.0,,2026-03-16T12:15:00.691901+00:00,hyperliquid,,BTC,0.00023,16.92064,0xe29d84a6f37858d7f8017be454ee35726511e525,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73532.0,,2026-03-16T12:17:59.018102+00:00,hyperliquid,,BTC,0.00023,16.91236,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73532.0,,2026-03-16T12:17:59.021669+00:00,hyperliquid,,BTC,0.00023,16.91236,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73524.0,,2026-03-16T12:13:28.570577+00:00,hyperliquid,,BTC,0.00023,16.91052,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73524.0,,2026-03-16T12:13:28.573848+00:00,hyperliquid,,BTC,0.00023,16.91052,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73487.0,,2026-03-16T12:15:59.325310+00:00,hyperliquid,,BTC,0.00023,16.90201,0x31dea2516beee92135b96f464eeec3cf292a13f2,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73487.0,,2026-03-16T12:15:59.595348+00:00,hyperliquid,,BTC,0.00023,16.90201,0x31dea2516beee92135b96f464eeec3cf292a13f2,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73455.0,,2026-03-16T12:17:30.114509+00:00,hyperliquid,,BTC,0.00023,16.894650000000002,0x2991024cae348bf5a963c5a1b13830818339d577,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73455.0,,2026-03-16T12:17:30.734490+00:00,hyperliquid,,BTC,0.00023,16.894650000000002,0x2991024cae348bf5a963c5a1b13830818339d577,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73452.0,,2026-03-16T12:11:58.513643+00:00,hyperliquid,,BTC,0.00023,16.89396,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73452.0,,2026-03-16T12:12:00.845617+00:00,hyperliquid,,BTC,0.00023,16.89396,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73649.0,,2026-03-16T12:19:28.474321+00:00,hyperliquid,,BTC,0.00022,16.20278,0x3ea46713c48c49ffd929e2a64dce72fd10c0a274,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73649.0,,2026-03-16T12:19:29.535051+00:00,hyperliquid,,BTC,0.00022,16.20278,0x3ea46713c48c49ffd929e2a64dce72fd10c0a274,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73663.0,,2026-03-16T12:20:00.171999+00:00,hyperliquid,,BTC,0.00021,15.469230000000001,0x31dea2516beee92135b96f464eeec3cf292a13f2,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73663.0,,2026-03-16T12:20:00.688350+00:00,hyperliquid,,BTC,0.00021,15.469230000000001,0x31dea2516beee92135b96f464eeec3cf292a13f2,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73469.0,,2026-03-16T12:16:09.468218+00:00,hyperliquid,,BTC,0.0002,14.693800000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x69523edb8337e624ea97a0c097ac5d3dede8e3d5
,short,,73469.0,,2026-03-16T12:16:09.479436+00:00,hyperliquid,,BTC,0.0002,14.693800000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x69523edb8337e624ea97a0c097ac5d3dede8e3d5
,short,,73710.0,,2026-03-16T12:20:19.468502+00:00,hyperliquid,,BTC,0.00017,12.530700000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249
,short,,73710.0,,2026-03-16T12:20:19.511658+00:00,hyperliquid,,BTC,0.00017,12.530700000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249
,short,,73682.0,,2026-03-16T12:20:39.486103+00:00,hyperliquid,,BTC,0.00017,12.52594,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73682.0,,2026-03-16T12:20:39.503206+00:00,hyperliquid,,BTC,0.00017,12.52594,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73681.0,,2026-03-16T12:20:40.115660+00:00,hyperliquid,,BTC,0.00017,12.525770000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73681.0,,2026-03-16T12:20:40.132877+00:00,hyperliquid,,BTC,0.00017,12.525770000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73680.0,,2026-03-16T12:20:40.116128+00:00,hyperliquid,,BTC,0.00017,12.5256,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73680.0,,2026-03-16T12:20:40.133984+00:00,hyperliquid,,BTC,0.00017,12.5256,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73679.0,,2026-03-16T12:20:40.116494+00:00,hyperliquid,,BTC,0.00017,12.52543,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73679.0,,2026-03-16T12:20:40.134905+00:00,hyperliquid,,BTC,0.00017,12.52543,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73658.0,,2026-03-16T12:19:19.383845+00:00,hyperliquid,,BTC,0.00017,12.52186,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249
,short,,73658.0,,2026-03-16T12:19:19.392473+00:00,hyperliquid,,BTC,0.00017,12.52186,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249
,short,,73653.0,,2026-03-16T12:19:22.405759+00:00,hyperliquid,,BTC,0.00017,12.52101,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73653.0,,2026-03-16T12:19:22.415449+00:00,hyperliquid,,BTC,0.00017,12.52101,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73648.0,,2026-03-16T12:18:49.458848+00:00,hyperliquid,,BTC,0.00017,12.52016,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249
,short,,73648.0,,2026-03-16T12:18:49.487923+00:00,hyperliquid,,BTC,0.00017,12.52016,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249
,short,,73648.0,,2026-03-16T12:19:49.335818+00:00,hyperliquid,,BTC,0.00017,12.52016,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249
,short,,73648.0,,2026-03-16T12:19:49.417536+00:00,hyperliquid,,BTC,0.00017,12.52016,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249
,short,,73642.0,,2026-03-16T12:18:58.405853+00:00,hyperliquid,,BTC,0.00017,12.51914,0xed1c710ad28e9aca013178a4e8d43a580b4b0dbf,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902
,short,,73642.0,,2026-03-16T12:18:58.407602+00:00,hyperliquid,,BTC,0.00017,12.51914,0xed1c710ad28e9aca013178a4e8d43a580b4b0dbf,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902
,long,,73642.0,,2026-03-16T12:19:07.059480+00:00,hyperliquid,,BTC,0.00017,12.51914,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xf0480a7892bc260658e82359f3c9374bc0a75444
,long,,73642.0,,2026-03-16T12:19:08.153082+00:00,hyperliquid,,BTC,0.00017,12.51914,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xf0480a7892bc260658e82359f3c9374bc0a75444
,short,,73638.0,,2026-03-16T12:19:52.412243+00:00,hyperliquid,,BTC,0.00017,12.518460000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73638.0,,2026-03-16T12:19:52.413468+00:00,hyperliquid,,BTC,0.00017,12.518460000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73608.0,,2026-03-16T12:18:19.539771+00:00,hyperliquid,,BTC,0.00017,12.51336,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249
,short,,73608.0,,2026-03-16T12:18:19.575219+00:00,hyperliquid,,BTC,0.00017,12.51336,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249
,short,,73552.0,,2026-03-16T12:14:19.339472+00:00,hyperliquid,,BTC,0.00017,12.50384,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249
,short,,73552.0,,2026-03-16T12:14:19.975243+00:00,hyperliquid,,BTC,0.00017,12.50384,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249
,long,,73531.0,,2026-03-16T12:13:16.762000+00:00,hyperliquid,,BTC,0.00017,12.50027,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xf0480a7892bc260658e82359f3c9374bc0a75444
,long,,73531.0,,2026-03-16T12:13:16.766203+00:00,hyperliquid,,BTC,0.00017,12.50027,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xf0480a7892bc260658e82359f3c9374bc0a75444
,short,,73508.0,,2026-03-16T12:15:34.876451+00:00,hyperliquid,,BTC,0.00017,12.496360000000001,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc
,short,,73508.0,,2026-03-16T12:15:37.822842+00:00,hyperliquid,,BTC,0.00017,12.496360000000001,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc
,short,,73475.0,,2026-03-16T12:12:59.125936+00:00,hyperliquid,,BTC,0.00017,12.49075,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73475.0,,2026-03-16T12:12:59.281942+00:00,hyperliquid,,BTC,0.00017,12.49075,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x1501943d0223db29690323b99a86a6e3cefa1abc
,short,,73469.0,,2026-03-16T12:16:09.467524+00:00,hyperliquid,,BTC,0.00017,12.489730000000002,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x69523edb8337e624ea97a0c097ac5d3dede8e3d5
,short,,73469.0,,2026-03-16T12:16:09.478739+00:00,hyperliquid,,BTC,0.00017,12.489730000000002,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x69523edb8337e624ea97a0c097ac5d3dede8e3d5
,short,,73468.0,,2026-03-16T12:16:09.468563+00:00,hyperliquid,,BTC,0.00017,12.48956,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x69523edb8337e624ea97a0c097ac5d3dede8e3d5
,short,,73468.0,,2026-03-16T12:16:09.479768+00:00,hyperliquid,,BTC,0.00017,12.48956,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x69523edb8337e624ea97a0c097ac5d3dede8e3d5
,short,,73458.0,,2026-03-16T12:16:12.039180+00:00,hyperliquid,,BTC,0.00017,12.487860000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd
,short,,73458.0,,2026-03-16T12:16:12.041575+00:00,hyperliquid,,BTC,0.00017,12.487860000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd
,short,,73457.0,,2026-03-16T12:17:22.548070+00:00,hyperliquid,,BTC,0.00017,12.48769,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73457.0,,2026-03-16T12:17:22.572699+00:00,hyperliquid,,BTC,0.00017,12.48769,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73438.0,,2026-03-16T12:11:19.922912+00:00,hyperliquid,,BTC,0.00017,12.48446,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xad68fabb1bec8b08c8080ad165ae5bdec64136d6
,short,,73438.0,,2026-03-16T12:11:19.927692+00:00,hyperliquid,,BTC,0.00017,12.48446,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xad68fabb1bec8b08c8080ad165ae5bdec64136d6
,short,,73437.0,,2026-03-16T12:11:19.923551+00:00,hyperliquid,,BTC,0.00017,12.484290000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xad68fabb1bec8b08c8080ad165ae5bdec64136d6
,short,,73437.0,,2026-03-16T12:11:19.928259+00:00,hyperliquid,,BTC,0.00017,12.484290000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xad68fabb1bec8b08c8080ad165ae5bdec64136d6
,short,,73436.0,,2026-03-16T12:11:19.924118+00:00,hyperliquid,,BTC,0.00017,12.48412,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xad68fabb1bec8b08c8080ad165ae5bdec64136d6
,short,,73436.0,,2026-03-16T12:11:19.928839+00:00,hyperliquid,,BTC,0.00017,12.48412,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xad68fabb1bec8b08c8080ad165ae5bdec64136d6
,short,,73719.0,,2026-03-16T12:20:28.359504+00:00,hyperliquid,,BTC,0.00016,11.79504,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902
,short,,73719.0,,2026-03-16T12:20:28.369116+00:00,hyperliquid,,BTC,0.00016,11.79504,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902
,short,,73711.0,,2026-03-16T12:20:33.939690+00:00,hyperliquid,,BTC,0.00016,11.79376,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x98be16eef95d8421e25295854db8ac66d4b941e4
,short,,73711.0,,2026-03-16T12:20:33.961117+00:00,hyperliquid,,BTC,0.00016,11.79376,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x98be16eef95d8421e25295854db8ac66d4b941e4
,short,,73711.0,,2026-03-16T12:20:34.467701+00:00,hyperliquid,,BTC,0.00016,11.79376,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc
,short,,73711.0,,2026-03-16T12:20:34.486818+00:00,hyperliquid,,BTC,0.00016,11.79376,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc
,long,,73699.0,,2026-03-16T12:20:57.463570+00:00,hyperliquid,,BTC,0.00016,11.79184,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,long,,73699.0,,2026-03-16T12:20:57.465569+00:00,hyperliquid,,BTC,0.00016,11.79184,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,short,,73698.0,,2026-03-16T12:20:58.894538+00:00,hyperliquid,,BTC,0.00016,11.791680000000001,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902
,short,,73698.0,,2026-03-16T12:20:58.899296+00:00,hyperliquid,,BTC,0.00016,11.791680000000001,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902
,short,,73675.0,,2026-03-16T12:21:02.414848+00:00,hyperliquid,,BTC,0.00016,11.788,0x3a75c5b0f78ab8d564ecdecca55caf32d13a44b4,0x98be16eef95d8421e25295854db8ac66d4b941e4
,short,,73675.0,,2026-03-16T12:21:05.136638+00:00,hyperliquid,,BTC,0.00016,11.788,0x3a75c5b0f78ab8d564ecdecca55caf32d13a44b4,0x98be16eef95d8421e25295854db8ac66d4b941e4
,long,,73664.0,,2026-03-16T12:19:57.561551+00:00,hyperliquid,,BTC,0.00016,11.786240000000001,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6
,long,,73664.0,,2026-03-16T12:19:57.622304+00:00,hyperliquid,,BTC,0.00016,11.786240000000001,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6
,short,,73659.0,,2026-03-16T12:20:05.933254+00:00,hyperliquid,,BTC,0.00016,11.785440000000001,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc
,short,,73659.0,,2026-03-16T12:20:05.940705+00:00,hyperliquid,,BTC,0.00016,11.785440000000001,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc
,short,,73649.0,,2026-03-16T12:19:28.473433+00:00,hyperliquid,,BTC,0.00016,11.783840000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902
,short,,73649.0,,2026-03-16T12:19:29.534158+00:00,hyperliquid,,BTC,0.00016,11.783840000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902
,short,,73649.0,,2026-03-16T12:19:34.284967+00:00,hyperliquid,,BTC,0.00016,11.783840000000001,0x3ea46713c48c49ffd929e2a64dce72fd10c0a274,0x98be16eef95d8421e25295854db8ac66d4b941e4
,short,,73649.0,,2026-03-16T12:19:34.391932+00:00,hyperliquid,,BTC,0.00016,11.783840000000001,0x3ea46713c48c49ffd929e2a64dce72fd10c0a274,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc
,short,,73649.0,,2026-03-16T12:19:35.327803+00:00,hyperliquid,,BTC,0.00016,11.783840000000001,0x3ea46713c48c49ffd929e2a64dce72fd10c0a274,0x98be16eef95d8421e25295854db8ac66d4b941e4
,short,,73649.0,,2026-03-16T12:19:35.330499+00:00,hyperliquid,,BTC,0.00016,11.783840000000001,0x3ea46713c48c49ffd929e2a64dce72fd10c0a274,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc
,long,,73643.0,,2026-03-16T12:18:57.278503+00:00,hyperliquid,,BTC,0.00016,11.78288,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xe3b3482482899b4890ec5a2093cba2a558d0c14f
,long,,73643.0,,2026-03-16T12:18:57.280478+00:00,hyperliquid,,BTC,0.00016,11.78288,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xe3b3482482899b4890ec5a2093cba2a558d0c14f
,long,,73642.0,,2026-03-16T12:19:07.057176+00:00,hyperliquid,,BTC,0.00016,11.782720000000001,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xbc927e87d072dfac3693846a83fa6922cc6c5f2a
,long,,73642.0,,2026-03-16T12:19:08.152760+00:00,hyperliquid,,BTC,0.00016,11.782720000000001,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xbc927e87d072dfac3693846a83fa6922cc6c5f2a
,short,,73641.0,,2026-03-16T12:19:02.295646+00:00,hyperliquid,,BTC,0.00016,11.78256,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x98be16eef95d8421e25295854db8ac66d4b941e4
,short,,73641.0,,2026-03-16T12:19:02.324257+00:00,hyperliquid,,BTC,0.00016,11.78256,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x98be16eef95d8421e25295854db8ac66d4b941e4
,short,,73641.0,,2026-03-16T12:19:04.289097+00:00,hyperliquid,,BTC,0.00016,11.78256,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc
,short,,73641.0,,2026-03-16T12:19:07.055765+00:00,hyperliquid,,BTC,0.00016,11.78256,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc
,short,,73627.0,,2026-03-16T12:18:35.467212+00:00,hyperliquid,,BTC,0.00016,11.780320000000001,0xc8264ebc379e26946e7d31ae4746c27182849755,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc
,short,,73627.0,,2026-03-16T12:18:36.500434+00:00,hyperliquid,,BTC,0.00016,11.780320000000001,0xc8264ebc379e26946e7d31ae4746c27182849755,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc
,long,,73598.0,,2026-03-16T12:18:27.375258+00:00,hyperliquid,,BTC,0.00016,11.775680000000001,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xbc927e87d072dfac3693846a83fa6922cc6c5f2a
,long,,73598.0,,2026-03-16T12:18:27.381569+00:00,hyperliquid,,BTC,0.00016,11.775680000000001,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xbc927e87d072dfac3693846a83fa6922cc6c5f2a
,short,,73568.0,,2026-03-16T12:14:58.311843+00:00,hyperliquid,,BTC,0.00016,11.770880000000002,0xe29d84a6f37858d7f8017be454ee35726511e525,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902
,short,,73568.0,,2026-03-16T12:14:58.329399+00:00,hyperliquid,,BTC,0.00016,11.770880000000002,0xe29d84a6f37858d7f8017be454ee35726511e525,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902
,short,,73562.0,,2026-03-16T12:18:04.532505+00:00,hyperliquid,,BTC,0.00016,11.76992,0x424f58c01b5440ebc2382ac01b7a3597b12076ff,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc
,short,,73562.0,,2026-03-16T12:18:07.749097+00:00,hyperliquid,,BTC,0.00016,11.76992,0x424f58c01b5440ebc2382ac01b7a3597b12076ff,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc
,short,,73550.0,,2026-03-16T12:14:05.182406+00:00,hyperliquid,,BTC,0.00016,11.768,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc
,short,,73550.0,,2026-03-16T12:14:05.802063+00:00,hyperliquid,,BTC,0.00016,11.768,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc
,short,,73550.0,,2026-03-16T12:14:33.716559+00:00,hyperliquid,,BTC,0.00016,11.768,0x13558be785661958932ceac35ba20de187275a42,0x98be16eef95d8421e25295854db8ac66d4b941e4
,short,,73550.0,,2026-03-16T12:14:33.724437+00:00,hyperliquid,,BTC,0.00016,11.768,0x13558be785661958932ceac35ba20de187275a42,0x98be16eef95d8421e25295854db8ac66d4b941e4
,short,,73550.0,,2026-03-16T12:14:34.401488+00:00,hyperliquid,,BTC,0.00016,11.768,0x13558be785661958932ceac35ba20de187275a42,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc
,short,,73550.0,,2026-03-16T12:14:34.409095+00:00,hyperliquid,,BTC,0.00016,11.768,0x13558be785661958932ceac35ba20de187275a42,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc
,short,,73549.0,,2026-03-16T12:13:58.468630+00:00,hyperliquid,,BTC,0.00016,11.767840000000001,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902
,short,,73549.0,,2026-03-16T12:13:58.475340+00:00,hyperliquid,,BTC,0.00016,11.767840000000001,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902
,short,,73549.0,,2026-03-16T12:14:02.421312+00:00,hyperliquid,,BTC,0.00016,11.767840000000001,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0x98be16eef95d8421e25295854db8ac66d4b941e4
,short,,73549.0,,2026-03-16T12:14:02.527342+00:00,hyperliquid,,BTC,0.00016,11.767840000000001,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0x98be16eef95d8421e25295854db8ac66d4b941e4
,short,,73549.0,,2026-03-16T12:15:02.450841+00:00,hyperliquid,,BTC,0.00016,11.767840000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x98be16eef95d8421e25295854db8ac66d4b941e4
