symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,liquidated_address,liquidator_address,order_type,avg_price,order_status
,long,,72458.0,,2026-03-16T00:41:57.171627+00:00,hyperliquid,BTC,0.00093,67.38594,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xd06157334f8c1a5ddf9e6140a448c4e392ae58d7,,,
,long,,72458.0,,2026-03-16T00:41:57.172891+00:00,hyperliquid,BTC,0.00093,67.38594,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xd06157334f8c1a5ddf9e6140a448c4e392ae58d7,,,
,long,,72638.0,,2026-03-16T00:36:27.043333+00:00,hyperliquid,BTC,0.00092,66.82696,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x588432f54227364caf999a6df88dbf86a90f4772,,,
,long,,72638.0,,2026-03-16T00:36:27.054119+00:00,hyperliquid,BTC,0.00092,66.82696,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x588432f54227364caf999a6df88dbf86a90f4772,,,
,long,,72629.0,,2026-03-16T00:36:57.194758+00:00,hyperliquid,BTC,0.00092,66.81868,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,,,
,long,,72629.0,,2026-03-16T00:36:57.311689+00:00,hyperliquid,BTC,0.00092,66.81868,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,,,
,long,,72618.0,,2026-03-16T00:35:26.931432+00:00,hyperliquid,BTC,0.00092,66.80856,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,,,
,long,,72618.0,,2026-03-16T00:35:26.992276+00:00,hyperliquid,BTC,0.00092,66.80856,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,,,
,long,,72588.0,,2026-03-16T00:38:27.002592+00:00,hyperliquid,BTC,0.00092,66.78096000000001,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x023a3d058020fb76cca98f01b3c48c8938a22355,,,
,long,,72588.0,,2026-03-16T00:38:27.102440+00:00,hyperliquid,BTC,0.00092,66.78096000000001,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x023a3d058020fb76cca98f01b3c48c8938a22355,,,
,long,,72580.0,,2026-03-16T00:38:58.369541+00:00,hyperliquid,BTC,0.00092,66.7736,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x162cc7c861ebd0c06b3d72319201150482518185,,,
,long,,72580.0,,2026-03-16T00:38:58.373304+00:00,hyperliquid,BTC,0.00092,66.7736,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x162cc7c861ebd0c06b3d72319201150482518185,,,
,long,,72565.0,,2026-03-16T00:34:56.548555+00:00,hyperliquid,BTC,0.00092,66.7598,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x4d969e59b312970cc07af266938a4433ccae0b4c,,,
,long,,72565.0,,2026-03-16T00:34:56.583567+00:00,hyperliquid,BTC,0.00092,66.7598,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x4d969e59b312970cc07af266938a4433ccae0b4c,,,
,long,,72552.0,,2026-03-16T00:39:27.112085+00:00,hyperliquid,BTC,0.00092,66.74784,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,,,
,long,,72552.0,,2026-03-16T00:39:27.182633+00:00,hyperliquid,BTC,0.00092,66.74784,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,,,
,long,,72516.0,,2026-03-16T00:42:58.559275+00:00,hyperliquid,BTC,0.00092,66.71472,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x023a3d058020fb76cca98f01b3c48c8938a22355,,,
,long,,72516.0,,2026-03-16T00:42:59.175905+00:00,hyperliquid,BTC,0.00092,66.71472,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x023a3d058020fb76cca98f01b3c48c8938a22355,,,
,long,,72507.0,,2026-03-16T00:43:27.077695+00:00,hyperliquid,BTC,0.00092,66.70644,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x2cb562384765bea1612ceb60007e315f904fbe86,,,
,long,,72507.0,,2026-03-16T00:43:27.719978+00:00,hyperliquid,BTC,0.00092,66.70644,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x2cb562384765bea1612ceb60007e315f904fbe86,,,
,long,,72503.0,,2026-03-16T00:44:27.726301+00:00,hyperliquid,BTC,0.00092,66.70276,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72503.0,,2026-03-16T00:44:27.733863+00:00,hyperliquid,BTC,0.00092,66.70276,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72455.0,,2026-03-16T00:40:57.347233+00:00,hyperliquid,BTC,0.00092,66.6586,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,72455.0,,2026-03-16T00:40:57.351647+00:00,hyperliquid,BTC,0.00092,66.6586,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,72447.0,,2026-03-16T00:41:26.292091+00:00,hyperliquid,BTC,0.00092,66.65124,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,,,
,long,,72447.0,,2026-03-16T00:41:26.640919+00:00,hyperliquid,BTC,0.00092,66.65124,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,,,
,long,,72445.0,,2026-03-16T00:40:28.352401+00:00,hyperliquid,BTC,0.00092,66.6494,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xb6bfa5b79c1f06d5cf21d21e00f25d8da9fcfdb1,,,
,long,,72445.0,,2026-03-16T00:40:28.360063+00:00,hyperliquid,BTC,0.00092,66.6494,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xb6bfa5b79c1f06d5cf21d21e00f25d8da9fcfdb1,,,
,long,,72502.0,,2026-03-16T00:44:30.565719+00:00,hyperliquid,BTC,0.00088,63.80176,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72502.0,,2026-03-16T00:44:31.621171+00:00,hyperliquid,BTC,0.00088,63.80176,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72458.0,,2026-03-16T00:40:25.501607+00:00,hyperliquid,BTC,0.00087,63.03846,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72458.0,,2026-03-16T00:40:25.593920+00:00,hyperliquid,BTC,0.00087,63.03846,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72570.0,,2026-03-16T00:35:00.378592+00:00,hyperliquid,BTC,0.00068,49.34760000000001,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x6e098ae113561cba9fa4b96a47c95a460de09bcb,,,
,long,,72570.0,,2026-03-16T00:35:00.398360+00:00,hyperliquid,BTC,0.00068,49.34760000000001,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x6e098ae113561cba9fa4b96a47c95a460de09bcb,,,
,long,,72458.0,,2026-03-16T00:40:25.502087+00:00,hyperliquid,BTC,0.00067,48.54686,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72458.0,,2026-03-16T00:40:25.594476+00:00,hyperliquid,BTC,0.00067,48.54686,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,short,,72593.0,,2026-03-16T00:35:19.472616+00:00,hyperliquid,BTC,0.00061,44.281729999999996,0x01535f0ffbf18d084366c4dc846e58bb915fdd09,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72593.0,,2026-03-16T00:35:20.524126+00:00,hyperliquid,BTC,0.00061,44.281729999999996,0x01535f0ffbf18d084366c4dc846e58bb915fdd09,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72595.0,,2026-03-16T00:35:43.439500+00:00,hyperliquid,BTC,0.00051,37.023450000000004,0xb3a38662575bdf1541013ce987934dba919851ea,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72595.0,,2026-03-16T00:35:43.616638+00:00,hyperliquid,BTC,0.00051,37.023450000000004,0xb3a38662575bdf1541013ce987934dba919851ea,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72595.0,,2026-03-16T00:36:44.116260+00:00,hyperliquid,BTC,0.00051,37.023450000000004,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72595.0,,2026-03-16T00:36:46.963905+00:00,hyperliquid,BTC,0.00051,37.023450000000004,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72577.0,,2026-03-16T00:35:13.312705+00:00,hyperliquid,BTC,0.00051,37.01427,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72577.0,,2026-03-16T00:35:13.329424+00:00,hyperliquid,BTC,0.00051,37.01427,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72572.0,,2026-03-16T00:39:13.259646+00:00,hyperliquid,BTC,0.00051,37.011720000000004,0x529f95bc71bc69780f1538dce95ebac111536bc1,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72572.0,,2026-03-16T00:39:13.260183+00:00,hyperliquid,BTC,0.00051,37.011720000000004,0x529f95bc71bc69780f1538dce95ebac111536bc1,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72565.0,,2026-03-16T00:38:13.396129+00:00,hyperliquid,BTC,0.00051,37.00815,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72565.0,,2026-03-16T00:38:14.042547+00:00,hyperliquid,BTC,0.00051,37.00815,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72550.0,,2026-03-16T00:37:44.091651+00:00,hyperliquid,BTC,0.00051,37.0005,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72550.0,,2026-03-16T00:37:45.080469+00:00,hyperliquid,BTC,0.00051,37.0005,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72542.0,,2026-03-16T00:39:43.312841+00:00,hyperliquid,BTC,0.00051,36.99642,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72542.0,,2026-03-16T00:39:43.319391+00:00,hyperliquid,BTC,0.00051,36.99642,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72446.0,,2026-03-16T00:41:43.512611+00:00,hyperliquid,BTC,0.00051,36.94746,0x2cb562384765bea1612ceb60007e315f904fbe86,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72446.0,,2026-03-16T00:41:43.517349+00:00,hyperliquid,BTC,0.00051,36.94746,0x2cb562384765bea1612ceb60007e315f904fbe86,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72433.0,,2026-03-16T00:40:43.625691+00:00,hyperliquid,BTC,0.00051,36.940830000000005,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72433.0,,2026-03-16T00:40:45.685435+00:00,hyperliquid,BTC,0.00051,36.940830000000005,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72641.0,,2026-03-16T00:36:13.551576+00:00,hyperliquid,BTC,0.0005,36.3205,0x4f965bea84add66023e7ef0458111a1a80e50bb7,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72641.0,,2026-03-16T00:36:13.557650+00:00,hyperliquid,BTC,0.0005,36.3205,0x4f965bea84add66023e7ef0458111a1a80e50bb7,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72622.0,,2026-03-16T00:37:15.052129+00:00,hyperliquid,BTC,0.0005,36.311,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72622.0,,2026-03-16T00:37:15.058007+00:00,hyperliquid,BTC,0.0005,36.311,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72574.0,,2026-03-16T00:38:43.438003+00:00,hyperliquid,BTC,0.0005,36.287,0xc6d7fdfbcb55d6cad6570c5838de394d2aa24015,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72574.0,,2026-03-16T00:38:44.199496+00:00,hyperliquid,BTC,0.0005,36.287,0xc6d7fdfbcb55d6cad6570c5838de394d2aa24015,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72549.0,,2026-03-16T00:37:34.558453+00:00,hyperliquid,BTC,0.0005,36.2745,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9,,,
,short,,72549.0,,2026-03-16T00:37:35.293268+00:00,hyperliquid,BTC,0.0005,36.2745,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9,,,
,short,,72548.0,,2026-03-16T00:37:34.559311+00:00,hyperliquid,BTC,0.0005,36.274,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9,,,
,short,,72548.0,,2026-03-16T00:37:35.294816+00:00,hyperliquid,BTC,0.0005,36.274,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9,,,
,short,,72516.0,,2026-03-16T00:34:45.299212+00:00,hyperliquid,BTC,0.0005,36.258,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72516.0,,2026-03-16T00:34:45.354936+00:00,hyperliquid,BTC,0.0005,36.258,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72510.0,,2026-03-16T00:44:13.707478+00:00,hyperliquid,BTC,0.0005,36.255,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72510.0,,2026-03-16T00:44:13.861449+00:00,hyperliquid,BTC,0.0005,36.255,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72507.0,,2026-03-16T00:42:43.814392+00:00,hyperliquid,BTC,0.0005,36.2535,0xc6ac58a7a63339898aeda32499a8238a46d88e84,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72507.0,,2026-03-16T00:42:43.859202+00:00,hyperliquid,BTC,0.0005,36.2535,0xc6ac58a7a63339898aeda32499a8238a46d88e84,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72457.0,,2026-03-16T00:41:14.530545+00:00,hyperliquid,BTC,0.0005,36.228500000000004,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,short,,72457.0,,2026-03-16T00:41:14.553561+00:00,hyperliquid,BTC,0.0005,36.228500000000004,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,long,,72498.0,,2026-03-16T00:42:28.251210+00:00,hyperliquid,BTC,0.00049,35.52402,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,long,,72498.0,,2026-03-16T00:42:28.862913+00:00,hyperliquid,BTC,0.00049,35.52402,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,long,,72458.0,,2026-03-16T00:41:47.546569+00:00,hyperliquid,BTC,0.00044,31.881520000000002,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xd06157334f8c1a5ddf9e6140a448c4e392ae58d7,,,
,long,,72458.0,,2026-03-16T00:41:47.603930+00:00,hyperliquid,BTC,0.00044,31.881520000000002,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xd06157334f8c1a5ddf9e6140a448c4e392ae58d7,,,
,long,,72631.0,,2026-03-16T00:36:01.310486+00:00,hyperliquid,BTC,0.00036,26.147160000000003,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xdf2fa90f6cc6f6ad71eab02907cd128a97d8c753,,,
,long,,72631.0,,2026-03-16T00:36:01.376589+00:00,hyperliquid,BTC,0.00036,26.147160000000003,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xdf2fa90f6cc6f6ad71eab02907cd128a97d8c753,,,
,long,,72597.0,,2026-03-16T00:36:37.076389+00:00,hyperliquid,BTC,0.00036,26.13492,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x0284feafc5f73ee11e4d3ad77a08af39aa5399a2,,,
,long,,72597.0,,2026-03-16T00:36:37.131197+00:00,hyperliquid,BTC,0.00036,26.13492,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x0284feafc5f73ee11e4d3ad77a08af39aa5399a2,,,
,long,,72593.0,,2026-03-16T00:35:36.666318+00:00,hyperliquid,BTC,0.00036,26.133480000000002,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,,,
,long,,72593.0,,2026-03-16T00:35:39.015833+00:00,hyperliquid,BTC,0.00036,26.133480000000002,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,,,
,long,,72573.0,,2026-03-16T00:39:06.389168+00:00,hyperliquid,BTC,0.00036,26.12628,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xc8264ebc379e26946e7d31ae4746c27182849755,,,
,long,,72573.0,,2026-03-16T00:39:06.410241+00:00,hyperliquid,BTC,0.00036,26.12628,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xc8264ebc379e26946e7d31ae4746c27182849755,,,
,long,,72528.0,,2026-03-16T00:43:06.348876+00:00,hyperliquid,BTC,0.00036,26.11008,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,72528.0,,2026-03-16T00:43:06.353432+00:00,hyperliquid,BTC,0.00036,26.11008,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,72509.0,,2026-03-16T00:40:06.541609+00:00,hyperliquid,BTC,0.00036,26.103240000000003,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,,,
,long,,72509.0,,2026-03-16T00:40:09.561159+00:00,hyperliquid,BTC,0.00036,26.103240000000003,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,,,
,long,,72453.0,,2026-03-16T00:41:06.952778+00:00,hyperliquid,BTC,0.00036,26.083080000000002,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,,,
,long,,72453.0,,2026-03-16T00:41:07.948625+00:00,hyperliquid,BTC,0.00036,26.083080000000002,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,,,
,long,,72609.0,,2026-03-16T00:37:08.967975+00:00,hyperliquid,BTC,0.00035,25.413149999999998,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72609.0,,2026-03-16T00:37:09.601481+00:00,hyperliquid,BTC,0.00035,25.413149999999998,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72592.0,,2026-03-16T00:38:36.589641+00:00,hyperliquid,BTC,0.00035,25.4072,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x588432f54227364caf999a6df88dbf86a90f4772,,,
,long,,72592.0,,2026-03-16T00:38:37.142004+00:00,hyperliquid,BTC,0.00035,25.4072,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x588432f54227364caf999a6df88dbf86a90f4772,,,
,long,,72578.0,,2026-03-16T00:35:08.586389+00:00,hyperliquid,BTC,0.00035,25.4023,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x9815aec32ff0db5b81241c9d17f187a3b44a0f16,,,
,long,,72578.0,,2026-03-16T00:35:08.589871+00:00,hyperliquid,BTC,0.00035,25.4023,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x9815aec32ff0db5b81241c9d17f187a3b44a0f16,,,
,long,,72559.0,,2026-03-16T00:38:07.202950+00:00,hyperliquid,BTC,0.00035,25.39565,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,,,
,long,,72559.0,,2026-03-16T00:38:07.805171+00:00,hyperliquid,BTC,0.00035,25.39565,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,,,
,long,,72533.0,,2026-03-16T00:39:36.386604+00:00,hyperliquid,BTC,0.00035,25.38655,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72533.0,,2026-03-16T00:39:36.419066+00:00,hyperliquid,BTC,0.00035,25.38655,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72524.0,,2026-03-16T00:43:38.194617+00:00,hyperliquid,BTC,0.00035,25.383399999999998,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,,,
,long,,72524.0,,2026-03-16T00:43:38.197168+00:00,hyperliquid,BTC,0.00035,25.383399999999998,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,,,
,long,,72517.0,,2026-03-16T00:42:36.419245+00:00,hyperliquid,BTC,0.00035,25.38095,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xe29d84a6f37858d7f8017be454ee35726511e525,,,
,long,,72517.0,,2026-03-16T00:42:36.422306+00:00,hyperliquid,BTC,0.00035,25.38095,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xe29d84a6f37858d7f8017be454ee35726511e525,,,
,long,,72511.0,,2026-03-16T00:44:07.127542+00:00,hyperliquid,BTC,0.00035,25.37885,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xc977566f8ef21a8fc2438e458d51626067b6515c,,,
,long,,72511.0,,2026-03-16T00:44:09.259241+00:00,hyperliquid,BTC,0.00035,25.37885,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xc977566f8ef21a8fc2438e458d51626067b6515c,,,
,long,,72436.0,,2026-03-16T00:41:37.154195+00:00,hyperliquid,BTC,0.00035,25.3526,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,,,
,long,,72436.0,,2026-03-16T00:41:38.219547+00:00,hyperliquid,BTC,0.00035,25.3526,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,,,
,long,,72411.0,,2026-03-16T00:40:38.286087+00:00,hyperliquid,BTC,0.00035,25.34385,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,,,
,long,,72411.0,,2026-03-16T00:40:40.497263+00:00,hyperliquid,BTC,0.00035,25.34385,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,,,
,long,,72436.0,,2026-03-16T00:41:30.489177+00:00,hyperliquid,BTC,0.00034,24.62824,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72436.0,,2026-03-16T00:41:31.070999+00:00,hyperliquid,BTC,0.00034,24.62824,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,short,,72550.0,,2026-03-16T00:37:34.557472+00:00,hyperliquid,BTC,0.00033,23.9415,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9,,,
,short,,72550.0,,2026-03-16T00:37:35.291844+00:00,hyperliquid,BTC,0.00033,23.9415,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9,,,
,short,,72566.0,,2026-03-16T00:38:12.986239+00:00,hyperliquid,BTC,0.00028,20.318479999999997,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,0x3819661bfe87018b62c302c128b8fb7cf2958ebc,,,
,short,,72566.0,,2026-03-16T00:38:14.041468+00:00,hyperliquid,BTC,0.00028,20.318479999999997,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,0x3819661bfe87018b62c302c128b8fb7cf2958ebc,,,
,short,,72510.0,,2026-03-16T00:42:42.306175+00:00,hyperliquid,BTC,0.00028,20.302799999999998,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0x3819661bfe87018b62c302c128b8fb7cf2958ebc,,,
,short,,72510.0,,2026-03-16T00:42:43.812989+00:00,hyperliquid,BTC,0.00028,20.302799999999998,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0x3819661bfe87018b62c302c128b8fb7cf2958ebc,,,
,long,,72594.0,,2026-03-16T00:35:19.365303+00:00,hyperliquid,BTC,0.00027,19.60038,0x85c2ff2529d32c8bd0b5a79ad429821a8e70dce7,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,,,
,long,,72594.0,,2026-03-16T00:35:19.472063+00:00,hyperliquid,BTC,0.00027,19.60038,0x85c2ff2529d32c8bd0b5a79ad429821a8e70dce7,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,,,
