symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange,exchange,coin,size,value_usd,address,pnl
BTC,SHORT,16.62,72266.0,0.00023,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,16.62,72266.0,0.00023,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,15.9,72266.0,0.00022,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,15.9,72266.0,0.00022,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,15.9,72266.0,0.00022,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,15.9,72266.0,0.00022,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,15.18,72266.0,0.00021,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,15.18,72266.0,0.00021,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,15.18,72266.0,0.00021,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,15.18,72266.0,0.00021,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,15.18,72266.0,0.00021,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,15.18,72266.0,0.00021,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,15.18,72266.0,0.00021,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,14.45,72266.0,0.0002,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,14.45,72266.0,0.0002,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,14.45,72266.0,0.0002,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,14.45,72266.0,0.0002,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,14.45,72266.0,0.0002,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,13.73,72266.0,0.00019,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,13.73,72266.0,0.00019,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,13.01,72266.0,0.00018,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,13.01,72266.0,0.00018,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,13.01,72266.0,0.00018,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,13.01,72266.0,0.00018,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,13.01,72266.0,0.00018,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,13.01,72266.0,0.00018,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,13.01,72266.0,0.00018,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,12.29,72267.0,0.00017,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,12.29,72266.0,0.00017,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,12.29,72266.0,0.00017,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,12.29,72266.0,0.00017,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,12.29,72266.0,0.00017,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,12.29,72266.0,0.00017,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,11.56,72267.0,0.00016,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,10.84,72266.0,0.00015,1773612213320,,,,hyperliquid,hyperliquid,,,,,
