symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status,coin,size,value_usd,liquidated_address,liquidator_address,exchange
,long,,73740.0,,2026-03-16T06:09:06.377251+00:00,hyperliquid,,,,BTC,0.00391,288.3234,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xaf2ac71f62f341e5823d6985492409e92c940447,
,long,,73740.0,,2026-03-16T06:09:06.403505+00:00,hyperliquid,,,,BTC,0.00391,288.3234,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xaf2ac71f62f341e5823d6985492409e92c940447,
,long,,73687.0,,2026-03-16T06:11:05.438122+00:00,hyperliquid,,,,BTC,0.00391,288.11617,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xe92cdf7b804a836a71219cda2b00274d57ac030f,
,long,,73687.0,,2026-03-16T06:11:06.641548+00:00,hyperliquid,,,,BTC,0.00391,288.11617,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xe92cdf7b804a836a71219cda2b00274d57ac030f,
,long,,73685.0,,2026-03-16T06:11:35.272682+00:00,hyperliquid,,,,BTC,0.00391,288.10835000000003,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,
,long,,73685.0,,2026-03-16T06:11:37.219490+00:00,hyperliquid,,,,BTC,0.00391,288.10835000000003,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,
,long,,73685.0,,2026-03-16T06:12:05.843120+00:00,hyperliquid,,,,BTC,0.00391,288.10835000000003,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x4d969e59b312970cc07af266938a4433ccae0b4c,
,long,,73685.0,,2026-03-16T06:12:05.859711+00:00,hyperliquid,,,,BTC,0.00391,288.10835000000003,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x4d969e59b312970cc07af266938a4433ccae0b4c,
,long,,73593.0,,2026-03-16T06:12:35.438492+00:00,hyperliquid,,,,BTC,0.00391,287.74863000000005,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xd86a972c48d8895cd17b0c097264250a9d8bf00e,
,long,,73593.0,,2026-03-16T06:12:35.456787+00:00,hyperliquid,,,,BTC,0.00391,287.74863000000005,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xd86a972c48d8895cd17b0c097264250a9d8bf00e,
,long,,73943.0,,2026-03-16T06:03:36.886204+00:00,hyperliquid,,,,BTC,0.00374,276.54681999999997,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xb6bfa5b79c1f06d5cf21d21e00f25d8da9fcfdb1,
,long,,73943.0,,2026-03-16T06:03:39.732814+00:00,hyperliquid,,,,BTC,0.00374,276.54681999999997,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xb6bfa5b79c1f06d5cf21d21e00f25d8da9fcfdb1,
,long,,73839.0,,2026-03-16T06:07:06.498142+00:00,hyperliquid,,,,BTC,0.00374,276.15785999999997,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x1ffe2cb2ce6b4cc1f141f46639199c8feb7029b9,
,long,,73839.0,,2026-03-16T06:07:09.665211+00:00,hyperliquid,,,,BTC,0.00374,276.15785999999997,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x1ffe2cb2ce6b4cc1f141f46639199c8feb7029b9,
,long,,73722.0,,2026-03-16T06:08:57.082533+00:00,hyperliquid,,,,BTC,0.00356,262.45032,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,
,long,,73722.0,,2026-03-16T06:08:57.744871+00:00,hyperliquid,,,,BTC,0.00356,262.45032,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,
,short,,73915.0,,2026-03-16T06:03:52.448974+00:00,hyperliquid,,,,BTC,0.00348,257.2242,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73915.0,,2026-03-16T06:03:52.452750+00:00,hyperliquid,,,,BTC,0.00348,257.2242,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73900.0,,2026-03-16T06:05:52.415131+00:00,hyperliquid,,,,BTC,0.00348,257.172,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73900.0,,2026-03-16T06:05:52.420953+00:00,hyperliquid,,,,BTC,0.00348,257.172,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73896.0,,2026-03-16T06:04:22.938003+00:00,hyperliquid,,,,BTC,0.00348,257.15808,0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73896.0,,2026-03-16T06:04:22.982606+00:00,hyperliquid,,,,BTC,0.00348,257.15808,0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73884.0,,2026-03-16T06:05:22.319070+00:00,hyperliquid,,,,BTC,0.00348,257.11632,0xdfd50d93227ad4f896e1ed00c75aa422950a4a51,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73884.0,,2026-03-16T06:05:22.326883+00:00,hyperliquid,,,,BTC,0.00348,257.11632,0xdfd50d93227ad4f896e1ed00c75aa422950a4a51,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73880.0,,2026-03-16T06:04:53.241779+00:00,hyperliquid,,,,BTC,0.00348,257.1024,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73880.0,,2026-03-16T06:04:53.337385+00:00,hyperliquid,,,,BTC,0.00348,257.1024,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73870.0,,2026-03-16T06:06:22.540881+00:00,hyperliquid,,,,BTC,0.00348,257.0676,0x762dfd1892b87625929b130ebd7c1c67596b85f8,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73870.0,,2026-03-16T06:06:22.616649+00:00,hyperliquid,,,,BTC,0.00348,257.0676,0x762dfd1892b87625929b130ebd7c1c67596b85f8,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73847.0,,2026-03-16T06:06:52.379496+00:00,hyperliquid,,,,BTC,0.00348,256.98756,0xdfd50d93227ad4f896e1ed00c75aa422950a4a51,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73847.0,,2026-03-16T06:06:52.420221+00:00,hyperliquid,,,,BTC,0.00348,256.98756,0xdfd50d93227ad4f896e1ed00c75aa422950a4a51,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73816.0,,2026-03-16T06:07:22.357637+00:00,hyperliquid,,,,BTC,0.00348,256.87968,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73816.0,,2026-03-16T06:07:23.876168+00:00,hyperliquid,,,,BTC,0.00348,256.87968,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73806.0,,2026-03-16T06:08:22.363709+00:00,hyperliquid,,,,BTC,0.00348,256.84488,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73806.0,,2026-03-16T06:08:22.363845+00:00,hyperliquid,,,,BTC,0.00348,256.84488,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73777.0,,2026-03-16T06:07:53.834125+00:00,hyperliquid,,,,BTC,0.00348,256.74396,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73777.0,,2026-03-16T06:07:54.121902+00:00,hyperliquid,,,,BTC,0.00348,256.74396,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73707.0,,2026-03-16T06:08:52.560377+00:00,hyperliquid,,,,BTC,0.00348,256.50036,0xc6ac58a7a63339898aeda32499a8238a46d88e84,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73707.0,,2026-03-16T06:08:52.835848+00:00,hyperliquid,,,,BTC,0.00348,256.50036,0xc6ac58a7a63339898aeda32499a8238a46d88e84,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73686.0,,2026-03-16T06:11:22.417089+00:00,hyperliquid,,,,BTC,0.00348,256.42728,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73686.0,,2026-03-16T06:11:23.081359+00:00,hyperliquid,,,,BTC,0.00348,256.42728,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73686.0,,2026-03-16T06:11:52.480974+00:00,hyperliquid,,,,BTC,0.00348,256.42728,0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73686.0,,2026-03-16T06:11:52.849609+00:00,hyperliquid,,,,BTC,0.00348,256.42728,0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73619.0,,2026-03-16T06:12:53.052241+00:00,hyperliquid,,,,BTC,0.00348,256.19412,0x13558be785661958932ceac35ba20de187275a42,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73619.0,,2026-03-16T06:12:53.609127+00:00,hyperliquid,,,,BTC,0.00348,256.19412,0x13558be785661958932ceac35ba20de187275a42,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73596.0,,2026-03-16T06:13:22.311515+00:00,hyperliquid,,,,BTC,0.00348,256.11408,0xadc9cf23f55c6221a05a8150e5768d7c3289562f,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73596.0,,2026-03-16T06:13:22.412578+00:00,hyperliquid,,,,BTC,0.00348,256.11408,0xadc9cf23f55c6221a05a8150e5768d7c3289562f,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73740.0,,2026-03-16T06:10:22.479646+00:00,hyperliquid,,,,BTC,0.00347,255.8778,0x915f49be1efad69bf644a500274db9b7ec24840f,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73740.0,,2026-03-16T06:10:24.623292+00:00,hyperliquid,,,,BTC,0.00347,255.8778,0x915f49be1efad69bf644a500274db9b7ec24840f,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73668.0,,2026-03-16T06:12:22.873355+00:00,hyperliquid,,,,BTC,0.00333,245.31444,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73668.0,,2026-03-16T06:12:23.413344+00:00,hyperliquid,,,,BTC,0.00333,245.31444,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73744.0,,2026-03-16T06:09:53.237053+00:00,hyperliquid,,,,BTC,0.00331,244.09264,0x33ad48ed92e3e91a98278f0f7456eae6eafa516e,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73744.0,,2026-03-16T06:09:55.932899+00:00,hyperliquid,,,,BTC,0.00331,244.09264,0x33ad48ed92e3e91a98278f0f7456eae6eafa516e,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,long,,73741.0,,2026-03-16T06:09:55.944449+00:00,hyperliquid,,,,BTC,0.0033,243.3453,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb3a38662575bdf1541013ce987934dba919851ea,
,long,,73741.0,,2026-03-16T06:09:56.592987+00:00,hyperliquid,,,,BTC,0.0033,243.3453,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb3a38662575bdf1541013ce987934dba919851ea,
,long,,73602.0,,2026-03-16T06:13:24.795573+00:00,hyperliquid,,,,BTC,0.003,220.806,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2,
,long,,73602.0,,2026-03-16T06:13:27.690510+00:00,hyperliquid,,,,BTC,0.003,220.806,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2,
,long,,73783.0,,2026-03-16T06:07:55.339330+00:00,hyperliquid,,,,BTC,0.00299,220.61117000000002,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x6802b4267f7f2bf7003dcf993c51542245b38329,
,long,,73783.0,,2026-03-16T06:07:57.922562+00:00,hyperliquid,,,,BTC,0.00299,220.61117000000002,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x6802b4267f7f2bf7003dcf993c51542245b38329,
BTC,LONG,219.7,73232.2,0.003,1773641553944,bybit,,,,,,,,,
,long,,73733.0,,2026-03-16T06:09:24.708362+00:00,hyperliquid,,,,BTC,0.00285,210.13905,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2,
,long,,73733.0,,2026-03-16T06:09:25.324266+00:00,hyperliquid,,,,BTC,0.00285,210.13905,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2,
,long,,73696.0,,2026-03-16T06:10:06.208068+00:00,hyperliquid,,,,BTC,0.00278,204.87488,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x31dea2516beee92135b96f464eeec3cf292a13f2,
,long,,73696.0,,2026-03-16T06:10:08.440042+00:00,hyperliquid,,,,BTC,0.00278,204.87488,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x31dea2516beee92135b96f464eeec3cf292a13f2,
,long,,73721.0,,2026-03-16T06:08:54.382757+00:00,hyperliquid,,,,BTC,0.00251,185.03971,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,
,long,,73721.0,,2026-03-16T06:08:56.888505+00:00,hyperliquid,,,,BTC,0.00251,185.03971,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,
,short,,73727.0,,2026-03-16T06:09:24.705280+00:00,hyperliquid,,,,BTC,0.00249,183.58023,0xb3a38662575bdf1541013ce987934dba919851ea,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73727.0,,2026-03-16T06:09:25.320516+00:00,hyperliquid,,,,BTC,0.00249,183.58023,0xb3a38662575bdf1541013ce987934dba919851ea,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
BTC,LONG,146.873,73436.5,0.002,1773641331580,binance,LIMIT,73720.0,FILLED,,,,,,
BTC,LONG,146.87,73436.5,0.002,1773641331580,binance,,,,,,,,,binance
,short,,73697.0,,2026-03-16T06:10:54.690825+00:00,hyperliquid,,,,BTC,0.00198,145.92006,0xfc667adba8d4837586078f4fdcdc29804337ca06,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
,short,,73697.0,,2026-03-16T06:10:55.766111+00:00,hyperliquid,,,,BTC,0.00198,145.92006,0xfc667adba8d4837586078f4fdcdc29804337ca06,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,
BTC,LONG,139.5,73420.8,0.19,1773641352328,okx,,,,,,,,,
,long,,73916.0,,2026-03-16T06:04:16.503565+00:00,hyperliquid,,,,BTC,0.00165,121.9614,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,
,long,,73916.0,,2026-03-16T06:04:18.624201+00:00,hyperliquid,,,,BTC,0.00165,121.9614,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,
,long,,73857.0,,2026-03-16T06:06:46.429042+00:00,hyperliquid,,,,BTC,0.00165,121.86405,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x162cc7c861ebd0c06b3d72319201150482518185,
,long,,73857.0,,2026-03-16T06:06:46.433253+00:00,hyperliquid,,,,BTC,0.00165,121.86405,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x162cc7c861ebd0c06b3d72319201150482518185,
,long,,73871.0,,2026-03-16T06:06:16.336173+00:00,hyperliquid,,,,BTC,0.00162,119.67102,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,
,long,,73871.0,,2026-03-16T06:06:16.373635+00:00,hyperliquid,,,,BTC,0.00162,119.67102,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,
,long,,73687.0,,2026-03-16T06:11:16.496472+00:00,hyperliquid,,,,BTC,0.00155,114.21485,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x2cb562384765bea1612ceb60007e315f904fbe86,
,long,,73687.0,,2026-03-16T06:11:16.580486+00:00,hyperliquid,,,,BTC,0.00155,114.21485,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x2cb562384765bea1612ceb60007e315f904fbe86,
,long,,73744.0,,2026-03-16T06:10:17.668777+00:00,hyperliquid,,,,BTC,0.00153,112.82831999999999,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,
,long,,73744.0,,2026-03-16T06:10:17.739215+00:00,hyperliquid,,,,BTC,0.00153,112.82831999999999,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,
,short,,73900.0,,2026-03-16T06:05:41.303634+00:00,hyperliquid,,,,BTC,0.00148,109.372,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73900.0,,2026-03-16T06:05:41.306970+00:00,hyperliquid,,,,BTC,0.00148,109.372,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73899.0,,2026-03-16T06:04:41.275460+00:00,hyperliquid,,,,BTC,0.00148,109.37052,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73899.0,,2026-03-16T06:04:41.275718+00:00,hyperliquid,,,,BTC,0.00148,109.37052,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73838.0,,2026-03-16T06:07:11.870809+00:00,hyperliquid,,,,BTC,0.00148,109.28023999999999,0x8f63c88fccae90c1f9eb8b447f830bce7b71dd74,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73838.0,,2026-03-16T06:07:11.924927+00:00,hyperliquid,,,,BTC,0.00148,109.28023999999999,0x8f63c88fccae90c1f9eb8b447f830bce7b71dd74,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73787.0,,2026-03-16T06:08:12.304377+00:00,hyperliquid,,,,BTC,0.00148,109.20476,0x2cb562384765bea1612ceb60007e315f904fbe86,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73787.0,,2026-03-16T06:08:14.435814+00:00,hyperliquid,,,,BTC,0.00148,109.20476,0x2cb562384765bea1612ceb60007e315f904fbe86,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73738.0,,2026-03-16T06:09:11.434556+00:00,hyperliquid,,,,BTC,0.00148,109.13224,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73738.0,,2026-03-16T06:09:11.533799+00:00,hyperliquid,,,,BTC,0.00148,109.13224,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73736.0,,2026-03-16T06:10:11.541227+00:00,hyperliquid,,,,BTC,0.00148,109.12928,0x362c5006ed0a405c35df4a138cb38d891f1a1a20,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73736.0,,2026-03-16T06:10:11.674842+00:00,hyperliquid,,,,BTC,0.00148,109.12928,0x362c5006ed0a405c35df4a138cb38d891f1a1a20,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73683.0,,2026-03-16T06:11:41.978422+00:00,hyperliquid,,,,BTC,0.00148,109.05084,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73683.0,,2026-03-16T06:11:42.076681+00:00,hyperliquid,,,,BTC,0.00148,109.05084,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73572.0,,2026-03-16T06:12:41.528479+00:00,hyperliquid,,,,BTC,0.00148,108.88656,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73572.0,,2026-03-16T06:12:41.601172+00:00,hyperliquid,,,,BTC,0.00148,108.88656,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73915.0,,2026-03-16T06:04:11.385492+00:00,hyperliquid,,,,BTC,0.00147,108.65505,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73915.0,,2026-03-16T06:04:12.183026+00:00,hyperliquid,,,,BTC,0.00147,108.65505,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73890.0,,2026-03-16T06:05:11.300924+00:00,hyperliquid,,,,BTC,0.00147,108.61829999999999,0x4d969e59b312970cc07af266938a4433ccae0b4c,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73890.0,,2026-03-16T06:05:11.303590+00:00,hyperliquid,,,,BTC,0.00147,108.61829999999999,0x4d969e59b312970cc07af266938a4433ccae0b4c,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73870.0,,2026-03-16T06:06:11.428703+00:00,hyperliquid,,,,BTC,0.00147,108.5889,0x762dfd1892b87625929b130ebd7c1c67596b85f8,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73870.0,,2026-03-16T06:06:11.437984+00:00,hyperliquid,,,,BTC,0.00147,108.5889,0x762dfd1892b87625929b130ebd7c1c67596b85f8,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73846.0,,2026-03-16T06:06:41.298965+00:00,hyperliquid,,,,BTC,0.00147,108.55362,0xf5d889840ff183c72b0b57aac895303eee76f226,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73846.0,,2026-03-16T06:06:43.170448+00:00,hyperliquid,,,,BTC,0.00147,108.55362,0xf5d889840ff183c72b0b57aac895303eee76f226,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73794.0,,2026-03-16T06:08:42.352530+00:00,hyperliquid,,,,BTC,0.00147,108.47717999999999,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73794.0,,2026-03-16T06:08:44.695133+00:00,hyperliquid,,,,BTC,0.00147,108.47717999999999,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73772.0,,2026-03-16T06:07:41.710804+00:00,hyperliquid,,,,BTC,0.00147,108.44484,0xfc667adba8d4837586078f4fdcdc29804337ca06,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73772.0,,2026-03-16T06:07:43.922585+00:00,hyperliquid,,,,BTC,0.00147,108.44484,0xfc667adba8d4837586078f4fdcdc29804337ca06,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73740.0,,2026-03-16T06:09:41.790873+00:00,hyperliquid,,,,BTC,0.00147,108.39779999999999,0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73740.0,,2026-03-16T06:09:41.855943+00:00,hyperliquid,,,,BTC,0.00147,108.39779999999999,0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73698.0,,2026-03-16T06:10:41.402079+00:00,hyperliquid,,,,BTC,0.00147,108.33606,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73698.0,,2026-03-16T06:10:41.421946+00:00,hyperliquid,,,,BTC,0.00147,108.33606,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73686.0,,2026-03-16T06:11:11.391687+00:00,hyperliquid,,,,BTC,0.00147,108.31842,0xdfd50d93227ad4f896e1ed00c75aa422950a4a51,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73686.0,,2026-03-16T06:11:11.391797+00:00,hyperliquid,,,,BTC,0.00147,108.31842,0xdfd50d93227ad4f896e1ed00c75aa422950a4a51,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73678.0,,2026-03-16T06:12:11.443782+00:00,hyperliquid,,,,BTC,0.00147,108.30666,0xb0ff9c9b8f7d80f24aef49ddcf6b35bb5a775d79,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73678.0,,2026-03-16T06:12:11.523840+00:00,hyperliquid,,,,BTC,0.00147,108.30666,0xb0ff9c9b8f7d80f24aef49ddcf6b35bb5a775d79,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73615.0,,2026-03-16T06:13:12.272915+00:00,hyperliquid,,,,BTC,0.00147,108.21405,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,short,,73615.0,,2026-03-16T06:13:12.282234+00:00,hyperliquid,,,,BTC,0.00147,108.21405,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0xe8e715d222e9684bca78723d12b84f16a3e354c3,
,long,,73769.0,,2026-03-16T06:08:47.014571+00:00,hyperliquid,,,,BTC,0.00146,107.70273999999999,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xb3a38662575bdf1541013ce987934dba919851ea,
,long,,73769.0,,2026-03-16T06:08:47.077006+00:00,hyperliquid,,,,BTC,0.00146,107.70273999999999,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xb3a38662575bdf1541013ce987934dba919851ea,
,long,,73679.0,,2026-03-16T06:12:16.331951+00:00,hyperliquid,,,,BTC,0.00146,107.57133999999999,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xb3a38662575bdf1541013ce987934dba919851ea,
,long,,73679.0,,2026-03-16T06:12:16.350803+00:00,hyperliquid,,,,BTC,0.00146,107.57133999999999,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xb3a38662575bdf1541013ce987934dba919851ea,
