symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status,exchange,coin,size,value_usd,address,pnl
BTC,SHORT,373.08,74616.8,0.005,1773632415951,bybit,,,,,,,,,
BTC,SHORT,372.92,74583.4,0.005,1773632416944,bybit,,,,,,,,,
BTC,SHORT,372.9,74580.4,0.005,1773632415950,bybit,,,,,,,,,
BTC,SHORT,372.81,74561.7,0.005,1773632415950,bybit,,,,,,,,,
BTC,SHORT,335.56,74569.4,0.45,1773632418866,okx,,,,,,,,,
BTC,SHORT,304.42,74249.0,0.0041,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,298.58,74645.7,0.004,1773632416451,bybit,,,,,,,,,
BTC,SHORT,298.56,74639.9,0.004,1773632416944,bybit,,,,,,,,,
BTC,SHORT,298.45,74612.5,0.004,1773632416451,bybit,,,,,,,,,
BTC,SHORT,298.4,74599.1,0.004,1773632416944,bybit,,,,,,,,,
BTC,SHORT,298.37,74593.3,0.004,1773632416451,bybit,,,,,,,,,
BTC,LONG,295.0344,73758.6,0.004,1773632432669,binance,LIMIT,74083.1,FILLED,,,,,,
BTC,LONG,295.03,73758.6,0.004,1773632432669,binance,,,,binance,,,,,
BTC,SHORT,272.5,74250.0,0.00367,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,LONG,257.3,73513.3,0.35,1773632481948,okx,,,,,,,,,
BTC,SHORT,223.96,74653.1,0.003,1773632415951,bybit,,,,,,,,,
BTC,SHORT,223.87,74624.8,0.003,1773632415951,bybit,,,,,,,,,
BTC,SHORT,223.75,74582.9,0.3,1773632424020,okx,,,,,,,,,
BTC,SHORT,223.73,74575.7,0.003,1773632424077,binance,,,,binance,,,,,
BTC,SHORT,223.7271,74575.7,0.003,1773632424077,binance,LIMIT,74292.2,FILLED,,,,,,
BTC,SHORT,223.72,74572.6,0.003,1773632416944,bybit,,,,,,,,,
BTC,SHORT,223.7,74567.7,0.003,1773632416451,bybit,,,,,,,,,
BTC,SHORT,223.69,74564.9,0.003,1773632415950,bybit,,,,,,,,,
BTC,SHORT,216.06,74249.0,0.00291,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,174.49,74249.0,0.00235,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,172.26,74249.0,0.00232,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,157.41,74249.0,0.00212,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,149.32,74659.5,0.002,1773632416451,bybit,,,,,,,,,
BTC,SHORT,149.28,74641.8,0.002,1773632415950,bybit,,,,,,,,,
BTC,SHORT,149.27,74633.9,0.002,1773632416944,bybit,,,,,,,,,
BTC,SHORT,149.26,74628.7,0.002,1773632415951,bybit,,,,,,,,,
BTC,SHORT,149.26,74631.0,0.002,1773632415950,bybit,,,,,,,,,
BTC,SHORT,149.19,74595.4,0.002,1773632415951,bybit,,,,,,,,,
BTC,SHORT,149.14,74571.9,0.002,1773632416944,bybit,,,,,,,,,
BTC,SHORT,149.14,74569.0,0.002,1773632416944,bybit,,,,,,,,,
BTC,SHORT,149.14,74569.0,0.002,1773632416451,bybit,,,,,,,,,
BTC,LONG,147.66,73832.1,0.2,1773632479631,okx,,,,,,,,,
BTC,LONG,147.32,73658.8,0.002,1773632445140,binance,,,,binance,,,,,
BTC,LONG,147.3176,73658.8,0.002,1773632445140,binance,LIMIT,73893.1,FILLED,,,,,,
BTC,SHORT,140.33,74249.0,0.00189,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,134.39,74249.0,0.00181,1773632418051,hyperliquid,,,,hyperliquid,,,,,
,short,,74256.0,,2026-03-16T03:40:27.824000,hyperliquid,,,,,BTC,0.0016,118.81,0xdc5a8b7b...,-1.19
BTC,SHORT,118.81,74256.0,0.0016,1773632427824,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,112.12,74250.0,0.00151,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,100.98,74249.0,0.00136,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,95.78,74250.0,0.00129,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,94.3,74249.0,0.00127,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,93.55,74249.0,0.00126,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,89.1,74249.0,0.0012,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,78.7,74249.0,0.00106,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,76.48,74250.0,0.00103,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,74.65,74647.6,0.001,1773632416451,bybit,,,,,,,,,
BTC,SHORT,74.65,74648.2,0.001,1773632416451,bybit,,,,,,,,,
BTC,SHORT,74.64,74640.0,0.001,1773632416451,bybit,,,,,,,,,
BTC,SHORT,74.64,74637.6,0.001,1773632416451,bybit,,,,,,,,,
BTC,SHORT,74.63,74629.0,0.001,1773632415951,bybit,,,,,,,,,
BTC,SHORT,74.62,74619.1,0.001,1773632416944,bybit,,,,,,,,,
BTC,SHORT,74.6,74596.3,0.001,1773632415950,bybit,,,,,,,,,
BTC,SHORT,74.59,74591.3,0.001,1773632415951,bybit,,,,,,,,,
BTC,SHORT,74.58,74580.3,0.001,1773632415950,bybit,,,,,,,,,
BTC,SHORT,74.57,74568.0,0.001,1773632415951,bybit,,,,,,,,,
BTC,LONG,73.44,73437.3,0.001,1773632485443,bybit,,,,,,,,,
BTC,SHORT,65.34,74249.0,0.00088,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,51.98,74250.0,0.0007,1773632418051,hyperliquid,,,,hyperliquid,,,,,
,short,,74259.0,,2026-03-16T03:40:24.719000,hyperliquid,,,,,BTC,0.00045,33.42,0xf6f5314f...,-1.64
